w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
and,who,6,1012,328,357,106,-1.0083915898424423
all,do,6,484,686,168,181,-1.0086566660530794
with,you,20,458,2418,154,686,-1.0092865440691536
did,there,2,324,342,93,121,-1.009860668855361
all,with,4,484,458,168,154,-1.0101133294784106
do,she,2,686,162,181,53,-1.012780378947979
that,where,4,898,248,284,66,-1.014758053106261
are,were,2,696,160,181,39,-1.0148298915504523
a,doing,2,1592,70,580,23,-1.0155480244332673
on,when,2,558,200,189,54,-1.0169827449036877
i,more,8,3544,126,1224,35,-1.017305278361535
i,over,8,3544,126,1224,40,-1.017305278361535
not,of,6,590,570,179,207,-1.0214530293233253
he,no,2,260,432,90,181,-1.023413635210582
and,been,4,1012,222,357,58,-1.0235204703428136
do,who,4,686,328,181,106,-1.0250504747303806
but,my,4,334,674,97,259,-1.0255303425084903
are,in,14,696,1134,181,364,-1.02725241705688
and,how,8,1012,446,357,138,-1.0280148615428442
all,it,10,484,1166,168,355,-1.0282877823120957
how,i,28,446,3544,138,1224,-1.0285793560822634
and,on,10,1012,558,357,189,-1.0289113209132983
over,that,2,126,898,40,284,-1.0307583911780842
from,your,2,276,410,96,142,-1.0308644413395287
from,out,2,276,410,96,111,-1.0308644413395287
a,to,54,1592,1920,580,665,-1.0312963875969214
in,when,4,1134,200,364,54,-1.0329830894417826
i,some,10,3544,160,1224,59,-1.0330536356403934
it,they,6,1166,292,355,84,-1.0337823007588427
at,you,12,282,2418,100,686,-1.0351500542158858
is,to,42,1244,1920,380,665,-1.0359517227031183
just,on,4,410,558,128,189,-1.0416753606701703
from,is,6,276,1244,96,380,-1.0421822705863912
and,is,22,1012,1244,357,380,-1.0421822721699219
for,not,6,582,590,189,179,-1.042287116201195
that,to,30,898,1920,284,665,-1.0465067542009028
but,you,14,334,2418,97,686,-1.0502332965744767
her,it,4,198,1166,72,355,-1.0507606361793769
at,just,2,282,410,100,128,-1.0523706464839082
that,this,4,898,258,284,98,-1.0542888917920068
a,it,32,1592,1166,580,355,-1.055798433079303
any,to,8,242,1920,129,665,-1.0570302508280744
at,can,2,282,412,100,107,-1.0572368361179798
a,they,8,1592,292,580,84,-1.0575122283217484
as,was,2,218,534,61,142,-1.0591973175727576
all,up,4,484,482,168,161,-1.0611882593233342
a,you,66,1592,2418,580,686,-1.0612412583281894
her,not,2,198,590,72,179,-1.062695983405554
at,is,6,282,1244,100,380,-1.0636884757821141
there,there,2,342,342,121,121,-1.0639278899321711
all,any,2,484,242,168,129,-1.0653290486754032
can,of,4,412,570,107,207,-1.067818948722686
a,been,6,1592,222,580,58,-1.0711178798128893
there,what,4,342,690,121,201,-1.0726615731900946
do,m,2,686,172,181,86,-1.072678520315959
not,when,2,590,200,179,54,-1.0727463192241888
there,you,14,342,2418,121,686,-1.073903040648584
me,me,26,1240,1240,428,428,-1.07509038164088
them,you,4,98,2418,28,686,-1.0768227483743271
here,the,18,562,1900,185,660,-1.0781928593878127
to,where,8,1920,248,665,66,-1.0815212708151618
a,if,10,1592,374,580,109,-1.0818706724662313
from,no,2,276,432,96,181,-1.0831328697019804
him,you,6,148,2418,41,686,-1.0836024364608359
a,off,4,1592,150,580,47,-1.0845408990163858
if,to,12,374,1920,109,665,-1.0868832145092768
are,m,2,696,172,181,86,-1.0871505528748953
they,your,2,292,410,84,142,-1.0872173776934306
out,they,2,410,292,111,84,-1.0872173776934306
can,for,4,412,582,107,189,-1.0886530355897663
is,up,10,1244,482,380,161,-1.0888998959923042
to,what,22,1920,690,665,201,-1.0931832116204312
be,have,4,364,662,108,171,-1.0935786620742045
does,i,8,136,3544,38,1224,-1.0936782570790395
off,you,6,150,2418,47,686,-1.0970254567778008
just,not,4,410,590,128,179,-1.097438935092062
not,your,4,590,410,179,142,-1.097438935092062
a,own,2,1592,76,580,18,-1.0977861223816867
did,if,2,324,374,93,109,-1.099305728892777
now,your,2,296,410,88,142,-1.1008230297032333
be,but,2,364,334,108,97,-1.1026012762882975
as,on,2,218,558,61,189,-1.1031604408433837
i,m,10,3544,172,1224,86,-1.1053742971699045
can,now,2,412,296,107,88,-1.1056892193381138
too,who,2,372,328,127,106,-1.1062138783200655
me,what,14,1240,690,428,201,-1.1079545285851389
and,you,40,1012,2418,357,686,-1.1089540295456415
be,my,4,364,674,108,259,-1.1115432170194086
if,who,2,374,328,109,106,-1.1115758214435996
and,be,6,1012,364,357,108,-1.112531848973679
from,how,2,276,446,96,138,-1.115026233370701
am,there,2,360,342,99,121,-1.1152211841456028
no,of,4,432,570,181,207,-1.1152211875369722
have,on,6,662,558,171,189,-1.1153186498047698
do,that,10,686,898,181,284,-1.1159162046525575
up,we,2,482,256,161,67,-1.117427974155712
do,why,2,686,180,181,65,-1.1181408942392923
as,in,4,218,1134,61,364,-1.1191607855345485
from,that,4,276,898,96,284,-1.1217301724728839
so,to,14,452,1920,143,665,-1.1221589172420956
in,who,6,1134,328,364,106,-1.1222142241507145
what,why,2,690,180,201,65,-1.1239548640855899
did,to,10,324,1920,93,665,-1.125692489432197
how,on,4,446,558,138,189,-1.1258371528481737
i,the,108,3544,1900,1224,660,-1.1279428526044288
from,so,2,276,452,96,143,-1.1283894611389447
he,to,8,260,1920,90,665,-1.1287741556262267
he,up,2,260,482,90,161,-1.132932160640893
s,the,2,66,1900,35,660,-1.133570322753649
her,the,6,198,1900,72,660,-1.133570327315575
and,too,6,1012,372,357,127,-1.1342718355863062
i,me,70,3544,1240,1224,428,-1.1348363310545926
be,what,4,364,690,108,201,-1.1350047036599085
been,in,4,222,1134,58,364,-1.137343104588052
here,my,6,562,674,185,259,-1.1404260922651088
from,with,2,276,458,96,154,-1.1415764653781257
been,of,2,222,570,58,207,-1.1426201582443047
me,your,8,1240,410,428,142,-1.1470358778715428
there,too,2,342,372,121,127,-1.1480110068618754
in,that,16,1134,898,364,284,-1.1485414324642473
a,down,2,1592,80,580,26,-1.1490794166009148
a,were,4,1592,160,580,39,-1.1490794200473526
and,more,2,1012,126,357,35,-1.1502721723177818
no,now,2,432,296,181,88,-1.1530914580780705
and,and,16,1012,1012,357,357,-1.1542325795669022
in,so,8,1134,452,364,143,-1.1552007236875206
to,was,16,1920,534,665,142,-1.155341183853662
do,if,4,686,374,181,109,-1.1562926635381217
a,any,6,1592,242,580,129,-1.1573782240020503
a,she,4,1592,162,580,53,-1.1615019400261684
be,i,20,364,3544,108,1224,-1.1618865080898897
if,what,4,374,690,109,201,-1.1621066333943382
at,with,2,282,458,100,154,-1.1630826705305317
does,the,4,136,1900,38,660,-1.1634232892770082
are,its,2,696,186,181,69,-1.1654027495185457
are,on,6,696,558,181,189,-1.1654027541483163
and,to,30,1012,1920,357,665,-1.1660205357195021
how,they,2,446,292,138,84,-1.1713791697405227
it,the,34,1166,1900,355,660,-1.1720366100146014
and,this,4,1012,258,357,98,-1.1738026731391766
few,you,2,54,2418,12,686,-1.1739864931830455
that,will,2,898,146,284,42,-1.178083105441816
i,other,4,3544,74,1224,19,-1.1782356432923895
there,to,10,342,1920,121,665,-1.1797597106680116
for,so,4,582,452,189,143,-1.1813118659221469
about,in,4,232,1134,72,364,-1.1814030943123437
a,where,6,1592,248,580,66,-1.1818692439847678
he,i,14,260,3544,90,1224,-1.182089215101235
i,your,22,3544,410,1224,142,-1.1855796204034896
have,when,2,662,200,171,54,-1.1878893378860087
for,or,2,582,228,189,92,-1.19012249207998
it,or,4,1166,228,355,92,-1.1918392342071418
do,for,6,686,582,181,189,-1.193042206861318
for,with,4,582,458,189,154,-1.1944988701838166
how,that,6,446,898,138,284,-1.1961831517230592
is,no,8,1244,432,380,181,-1.202524921074097
that,that,12,898,898,284,284,-1.2028870886151894
out,who,2,410,328,111,106,-1.2034771834358788
who,your,2,328,410,106,142,-1.2034771834358788
i,into,2,3544,38,1224,11,-1.2049038868004207
i,or,12,3544,228,1224,92,-1.204903892689185
off,that,2,150,898,47,284,-1.2051117777468898
here,to,16,562,1920,185,665,-1.2064471947673654
are,for,6,696,582,181,189,-1.2075142394551945
as,me,4,218,1240,61,428,-1.208520959705088
be,too,2,364,372,108,127,-1.210354137242511
me,who,6,1240,328,428,106,-1.2115743983684888
not,what,6,590,690,179,201,-1.2125082658753978
have,just,4,662,410,171,128,-1.2125819539461717
am,in,6,360,1134,99,364,-1.215304647119387
her,what,2,198,690,72,201,-1.219265043591779
am,the,10,360,1900,99,660,-1.2205817051634549
about,not,2,232,590,72,179,-1.2211663238663508
a,m,4,1592,172,580,86,-1.2214000815154162
a,an,4,1592,172,580,59,-1.2214000815154162
but,out,2,334,410,97,111,-1.2216045679740257
but,just,2,334,410,97,128,-1.2216045679740257
of,up,4,570,482,207,161,-1.2247397131718718
had,me,4,222,1240,50,428,-1.2267032787611294
this,was,2,258,534,98,142,-1.2276618391628218
are,her,2,696,198,181,72,-1.2279231063091922
just,my,4,410,674,128,259,-1.2305465088947525
and,just,6,1012,410,357,128,-1.2315351409112352
too,too,2,372,372,127,127,-1.232094123814228
on,where,2,558,248,189,66,-1.232094123814228
m,you,6,172,2418,86,686,-1.233884639351358
are,when,2,696,200,181,54,-1.2379734421331372
here,where,2,562,248,185,66,-1.239237011305659
here,me,10,562,1240,185,428,-1.239237017040535
and,from,4,1012,276,357,96,-1.2412439538329691
am,it,6,360,1166,99,355,-1.2431325297147453
not,the,16,590,1900,179,660,-1.2445965818920148
they,to,8,292,1920,84,665,-1.2448463267895635
there,your,2,342,410,121,142,-1.2452743119903542
just,there,2,410,342,128,121,-1.2452743119903542
had,the,6,222,1900,50,660,-1.2479806783762701
now,the,8,296,1900,88,660,-1.2479806789757732
do,just,4,686,410,181,128,-1.248194025682547
they,up,2,292,482,84,161,-1.2490043315374626
any,it,4,242,1166,129,355,-1.251431331320752
of,where,2,570,248,207,66,-1.2533715221995476
me,there,6,1240,342,428,121,-1.2533715270059549
out,what,4,410,690,111,201,-1.2540079955395718
out,you,14,410,2418,111,686,-1.255249463202642
been,to,6,222,1920,58,665,-1.2584519782335069
now,to,8,296,1920,88,665,-1.2584519788355246
i,is,62,3544,1244,1224,380,-1.2594178027214025
all,not,4,484,590,168,179,-1.2633666818528986
to,too,10,1920,372,665,127,-1.2638428278285287
a,why,4,1592,180,580,65,-1.2668624555260626
about,me,4,232,1240,72,428,-1.2707632684913828
here,we,2,562,256,185,67,-1.270985709528914
on,this,2,558,258,189,98,-1.27162496245678
as,have,2,218,662,61,171,-1.2740670338730478
here,this,2,562,258,185,98,-1.278767849949023
he,on,2,260,558,90,189,-1.2793470085289265
she,that,2,162,898,53,284,-1.2820728186590293
have,have,6,662,662,171,171,-1.2862252431872416
he,here,2,260,562,90,185,-1.2864898960213245
as,my,2,218,674,61,259,-1.2920315887980967
had,have,2,222,662,50,171,-1.2922493529053847
has,in,2,130,1134,42,364,-1.295347349830804
am,out,2,360,410,99,111,-1.296567606232664
am,just,2,360,410,99,128,-1.296567606232664
and,will,2,1012,146,357,42,-1.297596886637063
a,too,8,1592,372,580,127,-1.2996522801381836
do,no,4,686,432,181,181,-1.3004624541545542
he,of,2,260,570,90,207,-1.3006244069171058
so,who,2,452,328,143,106,-1.3010022032883193
i,these,2,3544,42,1224,14,-1.3049873450693572
i,than,2,3544,42,1224,12,-1.3049873450693572
having,i,2,42,3544,11,1224,-1.3049873450693572
be,your,2,364,410,108,142,-1.307617442388924
be,just,2,364,410,108,128,-1.307617442388924
it,we,4,1166,256,355,67,-1.3076710495646868
on,you,18,558,2418,189,686,-1.3121368378160705
all,me,8,484,1240,168,428,-1.3129636247673286
are,no,4,696,432,181,181,-1.3149344867433415
as,what,2,218,690,61,201,-1.3154930754128136
be,me,6,364,1240,108,428,-1.3157146575220402
i,there,16,3544,342,1224,121,-1.322686928598
and,off,2,1012,150,357,47,-1.3246255589514695
do,had,2,686,222,181,50,-1.3278614245972988
over,you,4,126,2418,40,686,-1.3281371762732594
in,you,36,1134,2418,364,686,-1.3281371795697856
how,there,2,446,342,138,121,-1.3294361040775953
to,were,4,1920,160,665,39,-1.3364135183916783
some,to,4,160,1920,59,665,-1.3364135183916783
does,in,2,136,1134,38,364,-1.340467784989379
is,too,6,1244,372,380,127,-1.3406752588362425
are,been,2,696,222,181,58,-1.3423334571674062
in,just,6,1134,410,364,128,-1.3453577752459105
i,of,26,3544,570,1224,207,-1.348004736933013
me,over,2,1240,126,428,40,-1.3534549804821119
it,only,2,1166,134,355,36,-1.353480581792834
are,that,8,696,898,181,284,-1.3535317880612519
are,my,6,696,674,181,259,-1.3542739024988102
there,with,2,342,458,121,154,-1.3559863361017508
is,more,2,1244,126,380,35,-1.3566755951737717
here,on,4,562,558,185,189,-1.357020050383984
have,the,16,662,1900,171,660,-1.3597396008897396
be,no,2,364,432,108,181,-1.3598858707956911
or,what,2,228,690,92,201,-1.3603436414594003
what,with,4,690,458,201,154,-1.3647200198045093
now,was,2,296,534,88,142,-1.3650617081857233
up,who,2,482,328,161,106,-1.3652641373356906
can,to,10,412,1920,107,665,-1.3659723228495424
the,you,58,1900,2418,660,686,-1.367315788499069
at,in,4,282,1134,100,364,-1.3765727933096437
to,to,46,1920,1920,665,665,-1.378973136201837
it,what,10,1166,690,355,201,-1.3828944729712913
if,no,2,374,432,109,181,-1.3869878005042242
in,of,8,1134,570,364,207,-1.3871549045193783
am,that,4,360,898,99,284,-1.3874333378224297
all,but,2,484,334,168,97,-1.3875323145375416
be,how,2,364,446,108,138,-1.3917792344903361
from,not,2,276,590,96,179,-1.3948298174428047
in,no,6,1134,432,364,181,-1.3976262037470533
an,the,4,172,1900,59,660,-1.3982628800244883
here,it,8,562,1166,185,355,-1.4008482761986438
to,we,6,1920,256,665,67,-1.4009520407138747
and,she,2,1012,162,357,53,-1.4015865998888408
about,i,10,232,3544,72,1224,-1.4046171918499513
i,its,8,3544,186,1224,69,-1.406770044829018
i,on,24,3544,558,1224,189,-1.4067700460989145
in,they,4,1134,292,364,84,-1.411419524596192
here,not,4,562,590,185,179,-1.4127836248319925
for,of,4,582,570,189,207,-1.4132660465979774
how,too,2,446,372,138,127,-1.4135192210727863
be,with,2,364,458,108,154,-1.4183294665187205
how,if,2,446,374,138,109,-1.4188811642010433
its,that,2,186,898,69,284,-1.4202231567785735
in,now,4,1134,296,364,88,-1.425025176635348
it,no,6,1166,432,355,181,-1.4254540863469753
just,out,2,410,410,128,111,-1.4266207341443284
just,just,2,410,410,128,128,-1.4266207341443284
here,that,6,562,898,185,284,-1.4273660493867733
now,of,2,296,570,88,207,-1.4303022298913737
same,to,2,88,1920,23,665,-1.4317236942353218
does,is,2,136,1244,38,380,-1.4330485737672731
doing,you,2,70,2418,23,686,-1.4334976879551122
i,very,2,3544,48,1224,20,-1.4385187373518253
too,with,2,372,458,127,154,-1.4400694531025842
if,with,2,374,458,109,154,-1.445431396231185
have,he,2,662,260,171,90,-1.450253601643565
my,we,2,674,256,259,67,-1.4527139700770837
him,it,2,148,1166,41,355,-1.4528530553594385
are,me,10,696,1240,181,428,-1.453084827368734
to,why,4,1920,180,665,65,-1.454196553900741
are,is,10,696,1244,181,380,-1.4563054420672588
and,do,8,1012,686,357,181,-1.4585735369329464
and,m,2,1012,172,357,86,-1.461484741325464
because,you,2,72,2418,15,686,-1.4616685648549632
it,that,12,1166,898,355,284,-1.464051387107333
he,my,2,260,674,90,259,-1.4682181565767314
in,me,16,1134,1240,364,428,-1.471238022650813
and,are,8,1012,696,357,181,-1.4730455695330513
do,this,2,686,258,181,98,-1.4781436272734434
no,your,2,432,410,181,142,-1.4788891625666896
do,he,2,686,260,181,90,-1.485865673349651
its,to,4,186,1920,69,665,-1.4869863766857137
other,you,2,74,2418,19,686,-1.4890675389798456
a,here,10,1592,562,580,185,-1.4891167247165487
all,too,2,484,372,168,127,-1.4952851755766063
my,you,18,674,2418,259,686,-1.5010079862951105
in,were,2,1134,160,364,39,-1.5029867140909965
is,will,2,1244,146,380,42,-1.5040003095746592
is,they,4,1244,292,380,84,-1.5040003134988504
did,here,2,324,562,93,185,-1.506551780247504
am,and,4,360,1012,99,357,-1.5069471192257113
of,to,12,570,1920,207,665,-1.5082637777282948
how,your,2,446,410,138,142,-1.5107825262704573
how,just,2,446,410,138,128,-1.5107825262704573
how,out,2,446,410,138,111,-1.5107825262704573
i,this,10,3544,258,1224,98,-1.5108394050553358
all,in,6,484,1134,168,364,-1.5112855221302464
in,in,14,1134,1134,364,364,-1.5154092408108302
that,your,4,898,410,284,142,-1.5174864659169764
out,that,4,410,898,111,284,-1.5174864659169764
did,of,2,324,570,93,207,-1.5206862911510135
have,here,4,662,562,171,185,-1.527926643735633
from,my,2,276,674,96,259,-1.527937391143611
the,them,2,1900,98,660,28,-1.528883058337188
do,the,14,686,1900,181,660,-1.5288830651116134
for,to,12,582,1920,189,665,-1.529097864623463
it,were,2,1166,160,355,39,-1.5308145966521276
is,off,2,1244,150,380,47,-1.5310289819027754
have,in,8,662,1134,171,364,-1.5367840995402176
them,to,2,98,1920,28,665,-1.5393543581816966
did,for,2,324,582,93,189,-1.541520378008381
can,with,2,412,458,107,154,-1.54219894794686
i,were,6,3544,160,1224,39,-1.5438792580609173
few,i,2,54,3544,12,1224,-1.5563017727421664
a,up,8,1592,482,580,161,-1.5587025397586776
to,when,4,1920,200,665,54,-1.5595570694407106
on,what,4,558,690,189,201,-1.5622097978406526
for,have,4,582,662,189,171,-1.5628952415357578
do,here,4,686,562,181,185,-1.5635387154862077
down,you,2,80,2418,26,686,-1.5670290802788307
at,do,2,282,686,100,181,-1.567091113094079
it,it,14,1166,1166,355,355,-1.5710650060391642
do,in,8,686,1134,181,364,-1.5723961713101124
at,what,2,282,690,100,201,-1.572905082947293
in,m,2,1134,172,364,86,-1.5753073755140021
any,you,6,242,2418,129,686,-1.5753278884113049
do,of,4,686,570,181,207,-1.5776732264062845
in,what,8,1134,690,364,201,-1.578210141172497
me,the,24,1240,1900,428,660,-1.5818755957131614
my,they,2,674,292,259,84,-1.584290327574766
up,your,2,482,410,161,142,-1.5884076881346272
all,out,2,484,410,168,111,-1.5925484807921417
can,up,2,412,482,107,161,-1.5932738777757947
is,some,2,1244,160,380,59,-1.5955675029039207
is,were,2,1244,160,380,39,-1.5955675029039207
me,up,6,1240,482,428,161,-1.5965049037149774
been,that,2,222,898,58,284,-1.5971538645422043
my,now,2,674,296,259,88,-1.5978959796025771
it,m,2,1166,172,355,86,-1.6031352580794316
for,what,4,582,690,189,201,-1.6043212831471545
did,me,4,324,1240,93,428,-1.6047694122153695
and,when,2,1012,200,357,54,-1.612307630732445
i,with,16,3544,458,1224,154,-1.614745375564466
how,with,2,446,458,138,154,-1.6214945504528433
did,the,6,324,1900,93,660,-1.626046811992318
no,the,8,432,1900,181,660,-1.6260468126678216
have,me,8,662,1240,171,428,-1.6261442738052214
a,this,4,1592,258,580,98,-1.6268651891277477
for,i,20,582,3544,189,1224,-1.6312030880663193
but,me,4,334,1240,97,428,-1.6351668893693863
an,you,4,172,2418,59,686,-1.639349745777689
this,you,6,258,2418,98,686,-1.6393497471330685
and,can,4,1012,412,357,107,-1.641866436983974
am,for,2,360,582,99,189,-1.646880893450204
he,you,6,260,2418,90,686,-1.6470717932219563
in,its,2,1134,186,364,69,-1.6535595722565688
how,the,8,446,1900,138,660,-1.657940176428198
did,have,2,324,662,93,171,-1.6703154859529203
so,the,8,452,1900,143,660,-1.6713034042339847
a,does,2,1592,136,580,38,-1.6797076663462105
the,there,6,1900,342,660,121,-1.6801140332277698
any,that,2,242,898,129,284,-1.6834142086577566
a,do,10,1592,686,580,181,-1.6884925024664528
or,to,4,228,1920,92,665,-1.6905853317168518
out,was,2,410,534,111,142,-1.690859412843516
was,your,2,534,410,142,142,-1.690859412843516
not,too,2,590,372,179,127,-1.6933228053533023
if,not,2,374,590,109,179,-1.6986847484847636
me,was,6,1240,534,428,142,-1.6989566285582096
in,not,6,1134,590,364,179,-1.709323152180051
are,did,2,696,324,181,93,-1.7203995902575646
here,you,12,562,2418,185,686,-1.7247448328738553
his,you,2,94,2418,38,686,-1.7282972275613482
the,then,2,1900,120,660,41,-1.7314073220476198
have,what,4,662,690,171,201,-1.733116391230154
and,so,4,1012,452,357,143,-1.7345252673802274
can,on,2,412,558,107,189,-1.7396887258271458
any,the,4,242,1900,129,660,-1.739706129007202
then,to,2,120,1920,41,665,-1.741878621896306
am,to,6,360,1920,99,665,-1.7418786274450713
but,what,2,334,690,97,201,-1.7421390046599778
is,you,26,1244,2418,380,686,-1.7461403687870862
up,up,2,482,482,161,161,-1.7501946421789927
are,but,2,696,334,181,97,-1.7507970673878566
my,what,4,674,690,259,201,-1.7510809461895767
if,is,4,374,1244,109,380,-1.7515023083992525
just,of,2,410,570,128,207,-1.756099934594419
i,s,2,3544,66,1224,35,-1.7569724678173466
do,there,2,686,342,181,121,-1.7599947788491848
about,and,2,232,1012,72,357,-1.7607276355731436
a,him,2,1592,148,580,41,-1.76426505422174
how,was,2,446,534,138,142,-1.7750212050150607
more,the,2,126,1900,35,660,-1.780197486131982
a,so,6,1592,452,580,143,-1.7821226771864034
the,the,30,1900,1900,660,660,-1.78547455106253
no,on,2,432,558,181,189,-1.7870909646397055
for,is,6,582,1244,189,380,-1.788251851976948
not,out,2,590,410,179,111,-1.7905861106065073
can,not,2,412,590,107,179,-1.7954523002495064
was,with,2,534,458,142,154,-1.8015714370643725
and,any,2,1012,242,357,129,-1.8029279899918322
and,where,2,1012,248,357,66,-1.8274190099598904
on,so,2,558,452,189,143,-1.8323475561530607
how,in,4,446,1134,138,364,-1.8349846739232392
are,be,2,696,364,181,108,-1.8368099419034882
do,too,2,686,372,181,127,-1.844077895919717
here,with,2,562,458,185,154,-1.8526774479148944
a,did,4,1592,324,580,93,-1.8546491197964534
was,you,10,534,2418,142,686,-1.8559603784136633
all,was,2,484,534,168,142,-1.856787159577355
been,it,2,222,1166,58,355,-1.8583181626808345
for,how,2,582,446,189,138,-1.8610958136452547
just,the,6,410,1900,128,660,-1.8614604557595564
can,the,6,412,1900,107,660,-1.866326645408191
of,with,2,570,458,207,154,-1.8668119588275898
how,not,2,446,590,138,179,-1.874747902792305
i,own,2,3544,76,1224,18,-1.8980510658481247
all,on,2,484,558,168,189,-1.9007502829306884
as,is,2,218,1244,61,380,-1.904888749914731
have,your,2,662,410,171,142,-1.9057291294606171
have,out,2,662,410,171,111,-1.9057291294606171
can,have,2,412,662,107,171,-1.910595319104505
or,you,4,228,2418,92,686,-1.9212008976781318
been,is,2,222,1244,58,380,-1.9230710689708594
my,your,2,674,410,259,142,-1.9236936844091976
the,will,2,1900,146,660,42,-1.9275222006557733
the,they,4,1900,292,660,84,-1.927522204967111
you,you,42,2418,2418,686,686,-1.9311760466307748
do,out,2,686,410,181,111,-1.9413412011969924
just,what,2,410,690,128,201,-1.9471551710540171
down,i,2,80,3544,26,1224,-1.949344360160063
is,with,4,1244,458,380,154,-1.9541156949383405
are,out,2,696,410,181,111,-1.9558132337847198
any,i,6,242,3544,129,1224,-1.9576431687403812
am,you,6,360,2418,99,686,-1.9724941934766158
in,we,2,1134,256,364,67,-1.9729903424948978
i,who,8,3544,328,1224,106,-1.9740369792324528
how,my,2,446,674,138,259,-2.007855476611934
by,i,2,86,3544,25,1224,-2.021665021639459
me,where,2,1240,248,428,66,-2.030601818413155
she,the,2,162,1900,53,660,-2.0315119140348012
are,i,16,696,3544,181,1224,-2.033225851698891
on,on,2,558,558,189,189,-2.04302433839536
not,was,2,590,534,179,142,-2.054824789477352
in,on,4,1134,558,364,189,-2.05902468412284
but,the,4,334,1900,97,660,-2.0619093955832097
is,we,2,1244,256,380,67,-2.065571131382261
have,up,2,662,482,171,161,-2.0675160835886968
my,the,8,674,1900,259,660,-2.0708513351578435
all,have,2,484,662,168,171,-2.0716568762494534
from,it,2,276,1166,96,355,-2.0760416462178393
a,your,4,1592,410,580,142,-2.0900627635368414
m,the,2,172,1900,86,660,-2.0914100555389337
a,can,4,1592,412,580,107,-2.094928953184985
does,you,2,136,2418,38,686,-2.097657330473977
all,what,2,484,690,168,201,-2.113082917852164
are,to,8,696,1920,181,665,-2.113442184433989
and,have,4,1012,662,357,171,-2.1161086432025353
for,for,2,582,582,189,189,-2.1272473089899493
not,not,2,590,590,179,179,-2.154551487294215
if,the,4,374,1900,109,660,-2.175024199952395
do,on,2,686,558,181,189,-2.249543003495847
a,all,4,1592,484,580,168,-2.255990510459711
have,it,4,662,1166,171,355,-2.257759160185263
is,is,8,1244,1244,380,380,-2.2601866056343907
in,there,2,1134,342,364,121,-2.262623634725125
the,your,4,1900,410,660,142,-2.2669255621858877
i,i,64,3544,3544,1224,1224,-2.274593142782883
my,not,2,674,590,259,179,-2.287659061160928
are,it,4,696,1166,181,355,-2.3078432645568965
been,the,2,222,1900,58,660,-2.3465929603170466
do,is,4,686,1244,181,380,-2.358124138312437
am,me,2,360,1240,99,428,-2.4032771032862588
am,is,2,360,1244,99,380,-2.406497717983367
be,is,2,364,1244,108,380,-2.4175475541599574
i,we,4,3544,256,1224,67,-2.419347993463616
do,my,2,686,674,181,259,-2.438414151843709
can,in,2,412,1134,107,364,-2.448836246833607
what,what,2,690,690,201,201,-2.467689608362711
her,you,2,198,2418,72,686,-2.4732694750446136
are,are,2,696,696,181,181,-2.4850057338342535
the,this,2,1900,258,660,98,-2.496875163231642
this,to,2,258,1920,98,665,-2.507346463090282
from,to,2,276,1920,96,665,-2.5747877438321893
how,me,2,446,1240,138,428,-2.6174920236802257
and,not,2,1012,590,357,179,-2.6941127997539316
we,you,2,256,2418,67,686,-2.7301798886368904
a,a,8,1592,1592,580,580,-2.7535047917423063
and,what,2,1012,690,357,201,-2.8506818603466058
they,you,2,292,2418,84,686,-2.8617562463444854
the,too,2,1900,372,660,127,-2.862809432328537
is,of,2,1244,570,380,207,-2.8660300470267264
a,how,2,1592,446,580,138,-2.8673717313226277
have,is,2,662,1244,171,380,-3.015659242055309
i,they,2,3544,292,1224,84,-3.2440715267114313
a,my,2,1592,674,580,259,-3.2802828900208154
a,the,4,1592,1900,580,660,-3.6235147685036533
