w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
by,it,16,1002,13838,419,3385,-1.3771930291421457
d,here,2,1270,1366,313,354,-1.3781217271561976
my,t,84,4406,16538,1558,3547,-1.3781765387498213
do,him,8,4306,1612,1034,416,-1.3784088087638875
but,once,2,5324,326,1447,89,-1.3785850684417718
over,up,4,1110,3128,337,971,-1.3788247638561446
here,t,26,1366,16538,354,3547,-1.3798163079938377
couldn,not,2,188,9248,41,2665,-1.380312061254649
his,only,2,1374,1266,470,366,-1.3808065829853646
his,too,2,1374,1266,470,401,-1.3808065829853646
more,re,6,1374,3798,392,830,-1.380806637543102
i,more,46,29146,1374,7925,392,-1.3817678037230825
ll,up,6,1670,3128,370,971,-1.3818232804552715
and,but,80,13086,5324,4516,1447,-1.3821065481194992
to,to,358,17658,17658,6325,6325,-1.3822102179604543
me,no,26,4882,4642,1331,1539,-1.3829690633616178
was,why,10,5058,1724,1221,400,-1.3833985389734567
d,more,2,1270,1374,313,392,-1.3839611596473305
her,why,4,2028,1724,560,400,-1.3857681837240166
be,the,132,5112,22598,1318,7909,-1.387015527893168
off,up,4,1120,3128,355,971,-1.3877934337159858
had,there,6,1676,3136,367,723,-1.3879639358355778
she,where,6,3440,1528,866,345,-1.3880369934164964
down,where,2,1150,1528,373,345,-1.390939698305664
m,why,10,5098,1724,1179,400,-1.3912756966365967
no,were,6,4642,1138,1539,265,-1.393023474798012
for,re,20,4638,3798,1908,830,-1.3933908973111941
that,to,208,10380,17658,2792,6325,-1.3938970635852648
and,don,82,13086,5526,4516,1241,-1.3946532615390637
did,on,12,1392,7608,347,3281,-1.3954005515213044
because,from,4,1482,2384,301,1026,-1.396243201688113
in,you,250,9966,22200,4293,5812,-1.3981759980764983
the,why,44,22598,1724,7909,400,-1.3986842692280932
for,so,28,4638,5346,1908,1381,-1.3987926683541796
is,out,28,9246,2682,3024,718,-1.3989146222293978
they,this,20,3482,5094,879,1491,-1.4003032639723303
after,his,2,1292,1374,622,470,-1.4011356640707993
him,my,8,1612,4406,416,1558,-1.4013666580455733
an,off,2,1586,1120,589,355,-1.4017618734130348
are,of,40,4250,8360,1228,3186,-1.4018632796583164
aren,the,6,236,22598,58,7909,-1.4025437639864187
down,for,6,1150,4638,373,1908,-1.4026510123634286
if,in,44,3926,9966,1112,4293,-1.402976085907765
down,no,6,1150,4642,373,1539,-1.4035130813746115
be,of,48,5112,8360,1318,3186,-1.4042134576873815
don,him,10,5526,1612,1241,416,-1.404720088954203
an,ve,2,1586,1124,589,276,-1.4053269394817673
t,your,54,16538,2914,3547,984,-1.4065687493116197
the,yourself,4,22598,158,7909,45,-1.4067720863012985
any,we,4,944,3784,265,943,-1.4072234638163683
for,what,28,4638,5396,1908,1362,-1.4081019889650983
been,up,4,1144,3128,237,971,-1.4089956410803504
him,over,2,1612,1110,416,337,-1.409053724106548
by,how,2,1002,1786,419,461,-1.4091945498110874
the,you,560,22598,22200,7909,5812,-1.4103822395007362
this,while,4,5094,704,1491,241,-1.4111573791440053
she,up,12,3440,3128,866,971,-1.411323958363057
do,them,6,4306,1250,1034,331,-1.411758781330059
so,through,2,5346,336,1381,130,-1.4129225632925106
she,there,12,3440,3136,866,723,-1.4138782381568213
to,where,30,17658,1528,6325,345,-1.4143165699051947
by,s,14,1002,12568,419,3320,-1.4144598900396543
be,while,4,5112,704,1318,241,-1.4146847196150407
do,their,2,4306,418,1034,140,-1.4149536170255133
ll,what,10,1670,5396,370,1362,-1.416261783081138
have,me,34,6276,4882,1410,1331,-1.416292605214896
are,this,24,4250,5094,1228,1491,-1.4172938501036558
for,was,26,4638,5058,1908,1221,-1.4175231705480797
or,was,10,1784,5058,740,1221,-1.4176094007054123
at,too,4,2856,1266,966,401,-1.419355293501334
has,here,2,1324,1366,431,354,-1.419762283076741
after,who,2,1292,1400,622,404,-1.4198817063917932
once,you,8,326,22200,89,5812,-1.4201581567185027
her,how,4,2028,1786,560,461,-1.4210994934622172
being,there,2,578,3136,162,723,-1.4219847565330543
from,on,20,2384,7608,1026,3281,-1.4226131204558032
an,been,2,1586,1144,589,237,-1.4229640804991022
be,but,30,5112,5324,1318,1447,-1.422983558274286
is,more,14,9246,1374,3024,392,-1.4232252057567272
didn,there,4,1158,3136,239,723,-1.4237134068834871
both,t,4,220,16538,61,3547,-1.4256039558898606
have,such,2,6276,290,1410,66,-1.426076543116138
i,these,16,29146,500,7925,165,-1.4269470967870899
a,y,4,17864,204,6199,59,-1.4272231545983418
an,very,2,1586,1150,589,540,-1.4281951297792024
its,just,2,396,4608,133,1033,-1.4286709198448546
all,if,16,3720,3926,1006,1112,-1.4291213593677312
ain,out,2,682,2682,140,718,-1.43105522783735
do,don,26,4306,5526,1034,1241,-1.4317424088815947
and,wouldn,6,13086,420,4516,81,-1.4326482196329149
on,was,42,7608,5058,3281,1221,-1.4328671791039085
her,the,50,2028,22598,560,7909,-1.433253811617994
if,with,22,3926,5138,1112,1943,-1.4336078614752472
how,the,44,1786,22598,461,7909,-1.4340155793983067
we,your,12,3784,2914,943,984,-1.4357670231500645
its,no,2,396,4642,133,1539,-1.436022304111646
and,ve,16,13086,1124,4516,276,-1.4362133031243236
my,their,2,4406,418,1558,140,-1.43791146586075
him,s,22,1612,12568,416,3320,-1.43795241196077
i,own,10,29146,316,7925,79,-1.4380848349087396
for,from,12,4638,2384,1908,1026,-1.438521652211938
did,has,2,1392,1324,347,431,-1.4386170833467165
only,your,4,1266,2914,366,984,-1.439459956533877
does,or,4,2068,1784,769,740,-1.4395109158422197
after,at,4,1292,2856,622,966,-1.43968437487372
those,we,2,488,3784,161,943,-1.4405598419299757
me,were,6,4882,1138,1331,265,-1.4434331384717056
because,them,2,1482,1250,301,331,-1.4437541419748845
at,that,32,2856,10380,966,2792,-1.4439323420552772
about,ll,4,2222,1670,657,370,-1.445302242609504
this,your,16,5094,2914,1491,984,-1.4453666795059448
out,won,2,2682,692,718,179,-1.4456115252339174
my,too,6,4406,1266,1558,401,-1.4474354028645682
above,s,2,148,12568,45,3320,-1.4478289594171492
as,than,2,1930,964,713,309,-1.4480740822207556
down,i,36,1150,29146,373,7925,-1.4489260092433212
have,so,36,6276,5346,1410,1381,-1.449927837342743
he,were,6,4914,1138,1219,265,-1.449966440543897
isn,your,2,640,2914,138,984,-1.4504576687589807
d,my,6,1270,4406,313,1558,-1.4505899795860935
below,i,2,64,29146,21,7925,-1.4506635500981506
have,the,152,6276,22598,1410,7909,-1.4510790475700068
did,out,4,1392,2682,347,718,-1.4513752716571235
how,there,6,1786,3136,461,723,-1.451532415669864
them,when,6,1250,4486,331,1833,-1.4527108181295707
does,the,50,2068,22598,769,7909,-1.4527856825150656
her,it,30,2028,13838,560,3385,-1.453636457418724
of,there,28,8360,3136,3186,723,-1.4545673412843039
but,having,2,5324,352,1447,85,-1.45531886063892
of,when,40,8360,4486,3186,1833,-1.4559057327492317
me,should,10,4882,1922,1331,681,-1.4567015006156037
are,which,2,4250,442,1228,134,-1.457691649461532
there,what,18,3136,5396,723,1362,-1.458599601475807
because,d,2,1482,1270,301,313,-1.459627490724829
s,this,68,12568,5094,3320,1491,-1.4600748977257032
the,these,12,22598,500,7909,165,-1.4601728903100106
he,in,52,4914,9966,1219,4293,-1.4603891800081361
didn,me,6,1158,4882,239,1331,-1.4608551817697735
as,me,10,1930,4882,713,1331,-1.4608551929631812
has,in,14,1324,9966,431,4293,-1.4611447436245608
or,you,42,1784,22200,740,5812,-1.461646028613859
on,under,2,7608,248,3281,109,-1.462091855743859
his,more,2,1374,1374,470,392,-1.4626704509035857
off,was,6,1120,5058,355,1221,-1.4629056641856586
only,some,2,1266,1492,366,542,-1.4631978887934733
about,be,12,2222,5112,657,1318,-1.4654570723532778
be,because,8,5112,1482,1318,301,-1.4659070091094746
d,some,2,1270,1492,313,542,-1.4663524654622846
then,ve,2,1688,1124,436,276,-1.467656210822613
and,such,4,13086,290,4516,66,-1.4677395251235235
re,these,2,3798,500,830,165,-1.4685454949851027
having,what,2,352,5396,85,1362,-1.4687518981112289
don,she,20,5526,3440,1241,866,-1.469568743775255
on,these,4,7608,500,3281,165,-1.4701240693307385
m,off,6,5098,1120,1179,355,-1.4707828218256038
in,she,36,9966,3440,4293,866,-1.4714971559693493
can,its,2,4810,396,1204,133,-1.4715740794688499
there,to,58,3136,17658,723,6325,-1.4740593553745889
but,do,24,5324,4306,1447,1034,-1.4745457899622454
did,more,2,1392,1374,347,392,-1.4756858186882498
over,why,2,1110,1724,337,400,-1.4762252505281306
any,her,2,944,2028,265,560,-1.476639035844353
how,other,2,1786,1072,461,303,-1.4767226080528837
now,to,28,1518,17658,407,6325,-1.4767434291123738
at,out,8,2856,2682,966,718,-1.4769085944281375
but,what,30,5324,5396,1447,1362,-1.4770507794521248
if,those,2,3926,488,1112,161,-1.4773992856583573
am,or,2,1076,1784,246,740,-1.4793265587824507
ll,very,2,1670,1150,370,540,-1.4798036316769858
is,shouldn,2,9246,208,3024,46,-1.4811918891238491
if,to,72,3926,17658,1112,6325,-1.4825092408303278
is,them,12,9246,1250,3024,331,-1.4827932408685245
off,she,4,1120,3440,355,866,-1.4828710811807462
can,my,22,4810,4406,1204,1558,-1.482987199316938
don,me,28,5526,4882,1241,1331,-1.4831800101200967
d,now,2,1270,1518,313,407,-1.4836286422220812
and,which,6,13086,442,4516,134,-1.483703390000315
out,t,46,2682,16538,718,3547,-1.4839474758549434
off,why,2,1120,1724,355,400,-1.4851939202878683
not,their,4,9248,418,2665,140,-1.486204389919791
too,where,2,1266,1528,401,345,-1.4870400771600163
only,where,2,1266,1528,366,345,-1.4870400771600163
above,and,2,148,13086,45,4516,-1.4882180138941388
did,did,2,1392,1392,347,347,-1.4887011864771473
ve,why,2,1124,1724,276,400,-1.4887589863642663
be,now,8,5112,1518,1318,407,-1.4899081610593876
having,t,6,352,16538,85,3547,-1.490142490320099
is,wouldn,4,9246,420,3024,81,-1.4907613822522405
he,it,70,4914,13838,1219,3385,-1.4913767885656508
and,do,58,13086,4306,4516,1034,-1.4914746697818524
to,what,98,17658,5396,6325,1362,-1.4922447242848311
and,doesn,24,13086,1786,4516,599,-1.493832929349234
did,who,2,1392,1400,347,404,-1.4944318610451675
this,you,116,5094,22200,1491,5812,-1.4949308007268358
is,then,16,9246,1688,3024,436,-1.4955120167579707
any,does,2,944,2068,265,769,-1.4961709062786548
if,some,6,3926,1492,1112,542,-1.4963444279892353
again,all,2,526,3720,166,1006,-1.4984876644530758
and,when,60,13086,4486,4516,1833,-1.4985251553536292
for,then,8,4638,1688,1908,436,-1.4987513999635886
no,only,6,4642,1266,1539,366,-1.4996134619009938
who,who,2,1400,1400,404,404,-1.5001625356139932
after,now,2,1292,1518,622,407,-1.5008031466897975
because,has,2,1482,1324,301,431,-1.5012680467333328
just,the,106,4608,22598,1033,7909,-1.502581562324822
all,an,6,3720,1586,1006,589,-1.5035446217925632
by,if,4,1002,3926,419,1112,-1.5036900227497574
as,m,10,1930,5098,713,1179,-1.504148526731392
at,does,6,2856,2068,966,769,-1.5046098314097471
but,over,6,5324,1110,1447,337,-1.5051907461386342
is,some,14,9246,1492,3024,542,-1.5056165134405612
all,i,110,3720,29146,1006,7925,-1.5059263109172216
is,isn,6,9246,640,3024,138,-1.5065097532084786
her,t,34,2028,16538,560,3547,-1.506715647267376
in,so,54,9966,5346,4293,1381,-1.5069091957198775
have,it,88,6276,13838,1410,3385,-1.5071797773949116
and,if,52,13086,3926,4516,1112,-1.508285658306105
be,no,24,5112,4642,1318,1539,-1.509047515343977
there,we,12,3136,3784,723,943,-1.5091884175583363
don,that,58,5526,10380,1241,2792,-1.5092674186161414
over,so,6,1110,5346,337,1381,-1.5093144632892104
on,until,2,7608,260,3281,88,-1.509344739425139
do,t,72,4306,16538,1034,3547,-1.5093693687205403
only,up,4,1266,3128,366,971,-1.5103270705574847
himself,i,2,68,29146,20,7925,-1.5112881704072165
is,other,10,9246,1072,3024,303,-1.5114973060397476
an,them,2,1586,1250,589,331,-1.5115767366216493
some,the,34,1492,22598,542,7909,-1.5119837067995996
about,out,6,2222,2682,657,718,-1.5135763062909084
a,we,68,17864,3784,6199,943,-1.514426785903109
being,she,2,578,3440,162,866,-1.5145081230997557
been,the,26,1144,22598,237,7909,-1.5146610830230087
a,ll,30,17864,1670,6199,370,-1.5147790814786655
s,they,44,12568,3482,3320,879,-1.5149364323641998
and,and,172,13086,13086,4516,4516,-1.5159567629494357
d,there,4,1270,3136,313,723,-1.5160359270423842
he,her,10,4914,2028,1219,560,-1.5169185776269538
does,than,2,2068,964,769,309,-1.5171360342357065
about,when,10,2222,4486,657,1833,-1.517149345113378
as,t,32,1930,16538,713,3547,-1.5178101859421391
s,to,222,12568,17658,3320,6325,-1.5200307846507661
doesn,off,2,1786,1120,599,355,-1.5205252296412997
how,off,2,1786,1120,461,355,-1.5205252296412997
more,your,4,1374,2914,392,984,-1.5213238255935968
its,was,2,396,5058,133,1221,-1.5218481423685146
didn,that,12,1158,10380,239,2792,-1.522033920717677
be,have,32,5112,6276,1318,1410,-1.5229529716637078
any,are,4,944,4250,265,1228,-1.5233607940958214
doing,the,10,444,22598,91,7909,-1.523710908003703
between,on,2,264,7608,91,3281,-1.5246122111897937
she,you,76,3440,22200,866,5812,-1.525195745586165
from,was,12,2384,5058,1026,1221,-1.5252095612673993
can,their,2,4810,418,1204,140,-1.5256412994183361
have,when,28,6276,4486,1410,1833,-1.5258550825428847
an,d,2,1586,1270,589,313,-1.5274500853982396
off,what,6,1120,5396,355,1362,-1.5275924537548577
of,than,8,8360,964,3186,309,-1.5277182075071811
of,you,184,8360,22200,3186,5812,-1.5289802852949714
more,my,6,1374,4406,392,1558,-1.5292992722691658
they,they,12,3482,3482,879,879,-1.5306723464869212
has,where,2,1324,1528,431,345,-1.531835209870392
have,him,10,6276,1612,1410,416,-1.5319886966825107
can,too,6,4810,1266,1204,401,-1.5351652378823302
how,were,2,1786,1138,461,265,-1.5364688796604649
but,so,28,5324,5346,1447,1381,-1.5367343298053038
in,y,2,9966,204,4293,59,-1.5367620762164163
a,here,24,17864,1366,6199,354,-1.536985766047455
but,where,8,5324,1528,1447,345,-1.5371083560039218
they,you,76,3482,22200,879,5812,-1.537331115539306
am,we,4,1076,3784,246,943,-1.5381030367510025
a,because,26,17864,1482,6199,301,-1.538448824646636
just,will,10,4608,2210,1033,697,-1.5385666566195622
it,which,6,13838,442,3385,134,-1.5395788641802877
him,re,6,1612,3798,416,830,-1.5405560864750045
been,or,2,1144,1784,237,740,-1.5406069885203229
about,t,36,2222,16538,657,3547,-1.5409148391487384
been,how,2,1144,1786,237,461,-1.5417274367905849
don,over,6,5526,1110,1241,337,-1.5424300718113242
me,s,60,4882,12568,1331,3320,-1.542729635696944
have,once,2,6276,326,1410,89,-1.543092998602103
for,which,2,4638,442,1908,134,-1.5450559032298328
me,wouldn,2,4882,420,1331,81,-1.5452724655619283
down,or,2,1150,1784,373,740,-1.5458380378156784
me,we,18,4882,3784,1331,943,-1.5463301835652792
not,o,2,9248,222,2665,74,-1.5465474760863427
how,very,2,1786,1150,461,540,-1.5469584860860772
his,when,6,1374,4486,470,1833,-1.5472934598462234
because,did,2,1482,1392,301,347,-1.551352149940706
again,if,2,526,3926,166,1112,-1.5523850907405035
his,t,22,1374,16538,470,3547,-1.5527098237673487
s,we,46,12568,3784,3320,943,-1.5536594797658658
didn,how,2,1158,1786,239,461,-1.553890922700943
t,up,50,16538,3128,3547,971,-1.5543969049660422
or,they,6,1784,3482,740,879,-1.5550707053917856
has,up,4,1324,3128,431,971,-1.5551222038215466
doesn,for,8,1786,4638,599,1908,-1.555185485909112
not,off,10,9248,1120,2665,355,-1.5555162148544486
of,under,2,8360,248,3186,109,-1.5563499553185245
all,had,6,3720,1676,1006,367,-1.5587395002047377
our,the,6,276,22598,94,7909,-1.5591128233789968
i,other,30,29146,1072,7925,303,-1.5610116851998697
the,there,68,22598,3136,7909,723,-1.561667129418208
his,now,2,1374,1518,470,407,-1.562337933675023
any,will,2,944,2210,265,697,-1.562581463588872
for,wasn,2,4638,450,1908,82,-1.562993603501974
i,in,278,29146,9966,7925,4293,-1.5642411955179725
before,just,2,454,4608,136,1033,-1.5653539032852137
and,isn,8,13086,640,4516,138,-1.5661796183774979
s,these,6,12568,500,3320,165,-1.5666125501930424
he,the,106,4914,22598,1219,7909,-1.5668759130016345
his,where,2,1374,1528,470,345,-1.5689039452959295
in,then,16,9966,1688,4293,436,-1.570500290829885
had,the,36,1676,22598,367,7909,-1.5711177934395713
here,not,12,1366,9248,354,2665,-1.5717527367148694
before,for,2,454,4638,136,1908,-1.5718432185771718
over,re,4,1110,3798,337,830,-1.572905551134565
at,s,34,2856,12568,966,3320,-1.5745807435756098
did,now,2,1392,1518,347,407,-1.575353301490745
down,t,18,1150,16538,373,3547,-1.5754162660058364
do,he,20,4306,4914,1034,1219,-1.5767307186743549
do,she,14,4306,3440,1034,866,-1.5767888561823953
that,when,44,10380,4486,2792,1833,-1.5770180038348933
into,t,14,896,16538,334,3547,-1.5771538831465075
its,so,2,396,5346,133,1381,-1.5772256105518354
her,there,6,2028,3136,560,723,-1.578604017926096
had,too,2,1676,1266,367,401,-1.579490386293562
your,your,8,2914,2914,984,984,-1.5799771800261886
t,with,80,16538,5138,3547,1943,-1.5806633530031977
can,which,2,4810,442,1204,134,-1.5814697476803707
in,isn,6,9966,640,4293,138,-1.5814980269180714
very,you,24,1150,22200,540,5812,-1.5821657215278617
of,so,42,8360,5346,3186,1381,-1.58250275025375
d,had,2,1270,1676,313,367,-1.5826449629711237
m,their,2,5098,418,1179,140,-1.5837925199115197
have,this,30,6276,5094,1410,1491,-1.583964151833092
what,with,26,5396,5138,1362,1943,-1.5845906201866686
how,of,14,1786,8360,461,3186,-1.5847448953802625
over,should,2,1110,1922,337,681,-1.5849443862614974
be,their,2,5112,418,1318,140,-1.5865349309713985
this,wouldn,2,5094,420,1491,81,-1.587780869178234
and,what,66,13086,5396,4516,1362,-1.5879114779907388
about,than,2,2222,964,657,309,-1.5889617671451708
as,over,2,1930,1110,713,337,-1.5890980785373192
about,as,4,2222,1930,657,713,-1.5899986173623009
same,they,2,616,3482,150,879,-1.5903165861664912
my,those,2,4406,488,1558,161,-1.5927454354662105
m,then,8,5098,1688,1179,436,-1.5933164665332604
did,for,6,1392,4638,347,1908,-1.5936306303424708
off,should,2,1120,1922,355,681,-1.5939130560442103
has,me,6,1324,4882,431,1331,-1.5948182590737
are,her,8,4250,2028,1228,560,-1.5948928330620842
can,into,4,4810,896,1204,334,-1.594953141283444
them,why,2,1250,1724,331,400,-1.5950087837205
d,this,6,1270,5094,313,1491,-1.5956861066094654
above,i,4,148,29146,45,7925,-1.5958456000565697
so,the,112,5346,22598,1381,7909,-1.596076479512058
after,ll,2,1292,1670,622,370,-1.5962330919267231
have,she,20,6276,3440,1410,866,-1.5968373518443217
shouldn,that,2,208,10380,46,2792,-1.5968817385802074
have,why,10,6276,1724,1410,400,-1.5991602245326308
after,had,2,1292,1676,622,367,-1.599819467478641
on,there,22,7608,3136,3281,723,-1.601471294298354
most,to,4,246,17658,73,6325,-1.60283611851551
and,haven,4,13086,332,4516,62,-1.6029935694660598
of,until,2,8360,260,3186,88,-1.6036028391049824
i,off,30,29146,1120,7925,355,-1.604814307792697
being,the,12,578,22598,162,7909,-1.6051386599893038
an,more,2,1586,1374,589,392,-1.606159376931646
a,an,26,17864,1586,6199,589,-1.6062714208670026
after,then,2,1292,1688,622,436,-1.6069538614355872
am,her,2,1076,2028,246,560,-1.607518607357567
between,t,4,264,16538,91,3547,-1.6079255104941863
do,her,8,4306,2028,1034,560,-1.6079832489958055
do,on,30,4306,7608,1034,3281,-1.608377664554241
on,why,12,7608,1724,3281,400,-1.6093061609813801
have,there,18,6276,3136,1410,723,-1.609674497605007
being,we,2,578,3784,162,943,-1.6098183007185924
have,who,8,6276,1400,1410,404,-1.6141288357831602
from,just,10,2384,4608,1026,1033,-1.614353889950421
he,there,14,4914,3136,1219,723,-1.616344362316913
a,t,268,17864,16538,6199,3547,-1.6178266245327557
on,such,2,7608,290,3281,66,-1.6185440288903217
between,of,2,264,8360,91,3186,-1.6188703109025715
if,then,6,3926,1688,1112,436,-1.6197713214339038
she,with,16,3440,5138,866,1943,-1.6199119647329188
all,so,18,3720,5346,1006,1381,-1.6200658462227355
down,should,2,1150,1922,373,681,-1.6203463125330981
having,s,4,352,12568,85,3320,-1.6211007204560144
re,your,10,3798,2914,830,984,-1.6217815374846356
by,will,2,1002,2210,419,697,-1.6222085777619373
all,how,6,3720,1786,1006,461,-1.6223079801269582
ma,t,2,134,16538,34,3547,-1.6229633438220659
does,other,2,2068,1072,769,303,-1.623326078840287
i,the,594,29146,22598,7925,7909,-1.623665097100197
more,the,28,1374,22598,392,7909,-1.623748412002967
ll,the,34,1670,22598,370,7909,-1.6246898312955846
do,no,18,4306,4642,1034,1539,-1.6251482670031845
just,than,4,4608,964,1033,309,-1.625200861864522
a,they,56,17864,3482,6199,879,-1.6254079898727962
by,you,20,1002,22200,419,5812,-1.6267233370639456
his,i,36,1374,29146,470,7925,-1.6268902604358257
of,was,38,8360,5058,3186,1221,-1.6272087388547272
as,that,18,1930,10380,713,2792,-1.6273944408579395
isn,they,2,640,3482,138,879,-1.628537798150991
or,them,2,1784,1250,740,331,-1.62921964489082
all,what,18,3720,5396,1006,1362,-1.6293751668292458
no,should,8,4642,1922,1539,681,-1.6294353826088699
but,had,8,5324,1676,1447,367,-1.6295586668006201
can,for,20,4810,4638,1204,1908,-1.6296133684678473
have,not,52,6276,9248,1410,2665,-1.6302617526982581
again,are,2,526,4250,166,1228,-1.6316829760579545
at,there,8,2856,3136,966,723,-1.6332939111533908
have,or,10,6276,1784,1410,740,-1.633371086300366
as,no,8,1930,4642,713,1539,-1.6335890749553559
over,you,22,1110,22200,337,5812,-1.6337751707058945
have,other,6,6276,1072,1410,303,-1.634864726817217
after,they,4,1292,3482,622,879,-1.6378691694134717
because,now,2,1482,1518,301,407,-1.6380042650786528
or,we,6,1784,3784,740,943,-1.6382455146212909
any,from,2,944,2384,265,1026,-1.6383686955900445
it,those,6,13838,488,3385,161,-1.6385843872190717
m,which,2,5098,442,1179,134,-1.639620968246481
and,does,24,13086,2068,4516,769,-1.6404364032622165
s,when,50,12568,4486,3320,1833,-1.6404576559581439
their,what,2,418,5396,140,1362,-1.6406021510643214
only,so,6,1266,5346,366,1381,-1.64081677069437
no,so,22,4642,5346,1539,1381,-1.6408167920587795
is,those,4,9246,488,3024,161,-1.640822075112779
m,the,102,5098,22598,1179,7909,-1.642102225587946
just,what,22,4608,5396,1033,1362,-1.6427747282251386
how,re,6,1786,3798,461,830,-1.6430589240842417
a,do,68,17864,4306,6199,1034,-1.6436545335699262
no,those,2,4642,488,1539,161,-1.6449234938080661
he,you,96,4914,22200,1219,5812,-1.648197697529911
have,on,42,6276,7608,1410,3281,-1.6486288654858519
m,or,8,5098,1784,1179,740,-1.6486301042184088
her,when,8,2028,4486,560,1833,-1.648935285932017
for,if,16,4638,3926,1908,1112,-1.6496809292682082
it,we,46,13838,3784,3385,943,-1.6499240097969206
too,what,6,1266,5396,401,1362,-1.6501260912577094
are,other,4,4250,1072,1228,303,-1.6505159681584716
here,ll,2,1366,1670,354,370,-1.6519284465147779
doing,with,2,444,5138,91,1943,-1.6519512410748176
our,t,4,276,16538,94,3547,-1.6523772725890138
has,why,2,1324,1724,431,400,-1.652522688681386
about,with,10,2222,5138,657,1943,-1.6528518070945295
it,there,38,13838,3136,3385,723,-1.6531456970461813
can,on,32,4810,7608,1204,3281,-1.6545268288947654
on,t,110,7608,16538,3281,3547,-1.6547460490027648
at,can,12,2856,4810,966,1204,-1.6555777919270094
this,wasn,2,5094,450,1491,82,-1.6567737391757285
is,under,2,9246,248,3024,109,-1.6570825515786751
does,over,2,2068,1110,769,337,-1.6581600307777726
just,when,18,4608,4486,1033,1833,-1.6587489196213578
in,won,6,9966,692,4293,179,-1.6596158056188737
into,with,4,896,5138,334,1943,-1.6609199551454321
my,there,12,4406,3136,1558,723,-1.6613740141802045
any,me,4,944,4882,265,1331,-1.6619967815879042
here,then,2,1366,1688,354,436,-1.66264921603644
out,she,8,2682,3440,718,866,-1.6629580202766945
after,how,2,1292,1786,622,461,-1.6633879465134853
her,were,2,2028,1138,560,265,-1.6635404801286842
by,just,4,1002,4608,419,1033,-1.6638628484906985
an,your,4,1586,2914,589,984,-1.6648127534102755
not,them,10,9248,1250,2665,331,-1.665331080381706
wasn,with,2,450,5138,82,1943,-1.6653742611275824
before,m,2,454,5098,136,1179,-1.6664082836494307
from,i,60,2384,29146,1026,7925,-1.667118193996344
am,do,4,1076,4306,246,1034,-1.6673307830803596
because,up,4,1482,3128,301,971,-1.6678572719501255
can,than,4,4810,964,1204,309,-1.6681040221366998
been,her,2,1144,2028,237,560,-1.668799037273523
down,you,22,1150,22200,373,5812,-1.6691770976893399
in,t,142,9966,16538,4293,3547,-1.6693783321680586
same,we,2,616,3784,150,943,-1.673491394231544
her,very,2,2028,1150,560,540,-1.6740300865835809
can,your,12,4810,2914,1204,984,-1.6756824551534275
and,how,20,13086,1786,4516,461,-1.6761544843212555
ll,who,2,1670,1400,370,404,-1.6765139214785176
be,his,6,5112,1374,1318,470,-1.6779227398737873
did,was,6,1392,5058,347,1221,-1.6803185391421125
can,those,2,4810,488,1204,161,-1.680475269336492
d,not,10,1270,9248,313,2665,-1.681204429472879
of,then,12,8360,1688,3186,436,-1.6824614865100802
aren,in,2,236,9966,58,4293,-1.682473884209839
but,which,2,5324,442,1447,134,-1.682997561924939
her,no,8,2028,4642,560,1539,-1.6831191575096744
be,don,24,5112,5526,1318,1241,-1.6833664336707215
all,only,4,3720,1266,1006,366,-1.683656914238571
this,this,22,5094,5094,1491,1491,-1.6854496195202577
so,to,80,5346,17658,1381,6325,-1.68587624715547
has,or,2,1324,1784,431,740,-1.6867335498934006
for,where,6,4638,1528,1908,345,-1.6868487585155905
his,she,4,1374,3440,470,866,-1.6872685873804047
ma,to,2,134,17658,34,6325,-1.6884915176333868
more,why,2,1374,1724,392,400,-1.6895914242046737
i,those,12,29146,488,7925,161,-1.6903364721956493
as,he,8,1930,4914,713,1219,-1.690532040906774
do,my,16,4306,4406,1034,1558,-1.6907532417972866
a,all,56,17864,3720,6199,1006,-1.6915248167626893
i,into,22,29146,896,7925,334,-1.6918256824983173
ain,they,2,682,3482,140,879,-1.692099278319794
is,me,38,9246,4882,3024,1331,-1.69252516097567
other,you,20,1072,22200,303,5812,-1.6942513969095658
own,the,6,316,22598,79,7909,-1.6944541702786484
she,won,2,3440,692,866,179,-1.6945202060846398
about,other,2,2222,1072,657,303,-1.6951518119171705
does,just,8,2068,4608,769,1033,-1.6952996439067933
me,those,2,4882,488,1331,161,-1.6953331568892616
an,t,22,1586,16538,589,3547,-1.6961987528986635
any,was,4,944,5058,265,1221,-1.6974129575040053
by,from,2,1002,2384,419,1026,-1.697995809859908
up,where,4,3128,1528,971,345,-1.6984244355101408
each,i,6,246,29146,73,7925,-1.698499767921524
for,for,18,4638,4638,1908,1908,-1.6985600377061816
about,am,2,2222,1076,657,246,-1.6988762109335533
been,of,8,1144,8360,237,3186,-1.6989130839031445
it,it,160,13838,13838,3385,3385,-1.700028373662359
a,ma,2,17864,134,6199,34,-1.7000900934588992
i,very,28,29146,1150,7925,540,-1.7002404357890526
into,so,4,896,5346,334,1381,-1.7006046737704876
for,t,64,4638,16538,1908,3547,-1.7014262438404746
does,for,8,2068,4638,769,1908,-1.7017889593140978
i,who,34,29146,1400,7925,404,-1.7027947167174209
can,these,2,4810,500,1204,165,-1.7047679614168012
