w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
in,ours,2,65080,120,21337,27,-1.6031523318743088
an,she,28,10488,10440,3740,2860,-1.6046178764555106
not,when,42,19830,8284,4610,2331,-1.6047983329713875
from,why,6,12970,1812,4370,404,-1.6062567121615545
other,will,14,6800,8066,1702,2245,-1.606469014285233
a,most,78,67778,4510,23195,1159,-1.6067720574258422
again,do,4,2446,6412,577,1363,-1.6072768339421477
am,up,2,1088,7212,237,1890,-1.607886039124909
the,yourselves,2,206566,38,69971,8,-1.6082494399924008
at,should,16,17364,3618,5372,888,-1.608677803025469
him,their,22,10606,8146,2619,2669,-1.6088504861509711
her,this,46,10208,17712,3036,5145,-1.6097187725526423
him,very,8,10606,2966,2619,796,-1.6101385822902137
his,there,68,21406,12496,6996,2728,-1.610518215376747
do,himself,4,6412,2454,1363,603,-1.6105421428375113
to,while,52,83344,2456,26158,680,-1.6112129807519502
any,are,18,4762,14886,1344,4394,-1.6116632093001675
is,own,34,36712,3648,10109,772,-1.6118682863273754
between,where,2,2308,3414,730,937,-1.6120645580399826
down,for,26,3534,28988,895,9489,-1.6121618430670965
an,they,36,10488,13548,3740,3620,-1.6138978056188258
no,these,10,7902,4996,2139,1573,-1.614114408455964
himself,too,2,2454,3218,603,834,-1.6142779797074907
for,has,60,28988,8174,9489,2437,-1.6144418438170203
out,up,16,8762,7212,2097,1890,-1.6145278132904526
before,over,4,3676,4304,1016,1236,-1.6160215889399245
on,we,52,21292,9664,6741,2652,-1.616441405951454
from,more,28,12970,8558,4370,2215,-1.6182470637862418
an,because,10,10488,3780,3740,883,-1.6183166802307247
it,their,74,36016,8146,8760,2669,-1.6183712718130236
under,who,4,2096,7574,707,2252,-1.6194036573935986
all,no,24,12068,7902,3001,2139,-1.6205654368109939
having,that,10,1040,38276,279,10594,-1.6224047051445711
be,each,18,23252,3084,6377,877,-1.6231928927380876
his,she,56,21406,10440,6996,2860,-1.6249102171530498
as,from,82,25234,12970,7253,4370,-1.6250581150143093
during,if,4,1812,8814,585,2198,-1.6254241352622623
of,while,66,107304,2456,36412,680,-1.625491266435997
am,is,10,1088,36712,237,10109,-1.6258057495478784
did,down,4,4532,3534,1044,895,-1.6282452781760015
more,your,6,8558,2808,2215,923,-1.6285255097918572
after,by,14,3640,15406,1069,5306,-1.6286294309846308
an,were,30,10488,11462,3740,3284,-1.6290176400118268
does,their,4,1968,8146,485,2669,-1.6291963689323608
all,be,70,12068,23252,3001,6377,-1.6293993002021814
had,itself,6,19956,1206,5133,304,-1.6300254538989312
its,this,24,5436,17712,1858,5145,-1.6301780957181997
do,out,14,6412,8762,1363,2097,-1.6304841295238128
such,then,6,4552,5290,1303,1380,-1.6305714482753766
for,had,144,28988,19956,9489,5133,-1.6315445774214676
because,that,36,3780,38276,883,10594,-1.6319742016725498
have,his,78,14646,21406,3942,6996,-1.632075762547546
them,them,14,7502,7502,1788,1788,-1.632228008685037
down,such,4,3534,4552,895,1303,-1.632648631664842
i,other,32,18948,6800,5164,1702,-1.6338311548199045
the,these,256,206566,4996,69971,1573,-1.6350261993805624
against,of,54,2030,107304,627,36412,-1.6356637425126714
both,through,2,2628,3070,730,971,-1.6356992454125316
in,you,206,65080,12790,21337,3286,-1.637350806220557
into,very,4,5452,2966,1791,796,-1.6378483182942225
of,ourselves,8,107304,302,36412,66,-1.6398421252774533
our,there,12,3892,12496,1252,2728,-1.6403711349833896
most,now,6,4510,5394,1159,1314,-1.640770883552995
have,herself,2,14646,554,3942,125,-1.6413752511618112
those,up,6,3376,7212,850,1890,-1.6416243873739917
do,is,58,6412,36712,1363,10109,-1.6417779705089317
above,who,2,1072,7574,296,2252,-1.6420459748349627
after,can,6,3640,6692,1069,1772,-1.6420829700608073
few,to,52,2534,83344,601,26158,-1.6424780522731257
too,who,6,3218,7574,834,2252,-1.6426678833225488
but,into,22,16396,5452,4381,1791,-1.6429235144467178
me,same,4,4874,3338,1181,686,-1.643938340954961
further,not,4,822,19830,218,4610,-1.645832619046209
can,me,8,6692,4874,1772,1181,-1.6463321974892318
between,down,2,2308,3534,730,895,-1.6466103049037029
after,once,2,3640,2242,1069,499,-1.6471505886180628
again,is,22,2446,36712,577,10109,-1.6474613122965724
has,these,10,8174,4996,2437,1573,-1.6479569010882653
itself,they,4,1206,13548,304,3620,-1.6481995936114022
most,why,2,4510,1812,1159,404,-1.6485269433507295
during,most,2,1812,4510,585,1159,-1.6485269433507295
it,these,44,36016,4996,8760,1573,-1.649357308222385
between,on,12,2308,21292,730,6741,-1.6507521413875172
how,what,6,3092,7954,834,1908,-1.6516795825560986
have,on,76,14646,21292,3942,6741,-1.6527114074445384
did,during,2,4532,1812,1044,585,-1.6533931326350302
did,its,6,4532,5436,1044,1858,-1.6533933444570814
own,that,34,3648,38276,772,10594,-1.6535876769634235
be,down,20,23252,3534,6377,895,-1.6540352985460043
can,while,4,6692,2456,1772,680,-1.654098353538039
me,those,4,4874,3376,1181,850,-1.6552580920217352
all,nor,2,12068,682,3001,195,-1.655630281838557
by,do,24,15406,6412,5306,1363,-1.655820501978707
during,such,2,1812,4552,585,1303,-1.657796485962857
it,of,936,36016,107304,8760,36412,-1.6589598147482938
of,was,966,107304,37186,36412,9815,-1.6593805192279094
can,just,6,6692,3706,1772,872,-1.660052415823784
having,what,2,1040,7954,279,1908,-1.6606942412401546
has,of,212,8174,107304,2437,36412,-1.6609841152085436
they,this,58,13548,17712,3620,5145,-1.6609843695409883
now,through,4,5394,3070,1314,971,-1.6616163461637583
both,than,4,2628,6302,730,1790,-1.661741703799886
himself,those,2,2454,3376,603,850,-1.6622095042107585
just,of,96,3706,107304,872,36412,-1.6622169375034448
and,been,218,82488,10954,28853,2472,-1.6628085290081636
out,which,26,8762,12312,2097,3561,-1.6638481035471504
them,this,32,7502,17712,1788,5145,-1.66462218505697
above,be,6,1072,23252,296,6377,-1.6651037171982763
just,once,2,3706,2242,872,499,-1.6651200334848038
himself,they,8,2454,13548,603,3620,-1.6654627400470823
into,not,26,5452,19830,1791,4610,-1.66602797397239
again,other,4,2446,6800,577,1702,-1.6660282091299712
each,now,4,3084,5394,877,1314,-1.6661662400964259
is,other,60,36712,6800,10109,1702,-1.6666277965699567
has,their,16,8174,8146,2437,2669,-1.666842712427817
as,that,232,25234,38276,7253,10594,-1.667224065149801
be,were,64,23252,11462,6377,3284,-1.6674913527884443
under,what,4,2096,7954,707,1908,-1.6683572728408413
himself,other,4,2454,6800,603,1702,-1.6692935180326596
are,once,8,14886,2242,4394,499,-1.6692939573194896
her,himself,6,10208,2454,3036,603,-1.6700775774787806
as,over,26,25234,4304,7253,1236,-1.6705866319454494
from,we,30,12970,9664,4370,2652,-1.6707953167314773
the,you,632,206566,12790,69971,3286,-1.6713402745023682
between,for,16,2308,28988,730,9489,-1.6716206179081867
into,through,4,5452,3070,1791,971,-1.6723116348837352
each,their,6,3084,8146,877,2669,-1.6729409694444353
am,by,4,1088,15406,237,5306,-1.6737497517618405
how,in,48,3092,65080,834,21337,-1.6741804690063007
and,than,124,82488,6302,28853,1790,-1.6741843809375292
further,her,2,822,10208,218,3036,-1.6749554229206436
just,other,6,3706,6800,872,1702,-1.6760622444857456
me,until,2,4874,1724,1181,461,-1.6763607075853197
how,its,4,3092,5436,834,1858,-1.6765131863097054
her,his,52,10208,21406,3036,6996,-1.6765453324380124
same,who,6,3338,7574,686,2252,-1.6792796590810384
few,had,12,2534,19956,601,5133,-1.6793683089743419
these,those,4,4996,3376,1573,850,-1.6799807281654806
he,itself,10,34986,1206,9548,304,-1.680618002969937
been,each,8,10954,3084,2472,877,-1.6814366005710668
both,here,2,2628,3218,730,750,-1.6827817288629192
few,same,2,2534,3338,601,686,-1.6829694867952436
by,she,38,15406,10440,5306,2860,-1.6837615299592106
been,how,8,10954,3092,2472,834,-1.6840272755478571
does,over,2,1968,4304,485,1236,-1.6843612010446496
because,once,2,3780,2242,883,499,-1.6848909137979553
had,other,32,19956,6800,5133,1702,-1.6856626195150697
a,both,42,67778,2628,23195,730,-1.6857372057506794
before,between,2,3676,2308,1016,730,-1.686005132574629
the,there,608,206566,12496,69971,2728,-1.6867997641460524
he,other,56,34986,6800,9548,1702,-1.687464971618926
at,if,36,17364,8814,5372,2198,-1.68816758774792
into,there,16,5452,12496,1791,2728,-1.6897484247810794
of,where,86,107304,3414,36412,937,-1.6901493284077957
as,there,74,25234,12496,7253,2728,-1.6904818628788487
our,out,8,3892,8762,1252,2097,-1.6908518120525962
but,having,4,16396,1040,4381,279,-1.6909096745657959
too,what,6,3218,7954,834,1908,-1.6916214994178367
up,when,14,7212,8284,1890,2331,-1.6919609536037417
at,does,8,17364,1968,5372,485,-1.692921354367097
before,in,56,3676,65080,1016,21337,-1.693036864798644
for,from,88,28988,12970,9489,4370,-1.693130207950912
off,up,4,2370,7212,639,1890,-1.693287819172501
over,what,8,4304,7954,1236,1908,-1.6947242279121155
doing,had,4,858,19956,163,5133,-1.6950302291261015
because,other,6,3780,6800,883,1702,-1.6958331257742933
no,themselves,2,7902,1086,2139,270,-1.6974156921103596
few,they,8,2534,13548,601,3620,-1.6975424750708337
during,i,8,1812,18948,585,5164,-1.6976340508970065
on,will,40,21292,8066,6741,2245,-1.6980557217383672
its,no,10,5436,7902,1858,2139,-1.6985203112152472
above,so,2,1072,8016,296,1985,-1.6987641855035507
some,was,50,5784,37186,1618,9815,-1.6999508930815401
but,than,24,16396,6302,4381,1790,-1.70079666900283
having,when,2,1040,8284,279,2331,-1.7013452350137825
such,who,8,4552,7574,1303,2252,-1.7017924844436978
off,only,4,2370,7276,639,1748,-1.702122774169472
be,same,18,23252,3338,6377,686,-1.7023372616212737
down,have,12,3534,14646,895,3942,-1.702637011332077
any,its,6,4762,5436,1344,1858,-1.7028977481451546
to,when,160,83344,8284,26158,2331,-1.7030748254266463
off,own,2,2370,3648,639,772,-1.7048676054342227
by,your,10,15406,2808,5306,923,-1.705590452930193
too,will,6,3218,8066,834,2245,-1.7056042487484677
against,you,6,2030,12790,627,3286,-1.705885912364846
each,your,2,3084,2808,877,923,-1.7064985198233353
after,any,4,3640,4762,1069,1344,-1.7073029878948225
has,him,20,8174,10606,2437,2619,-1.7075920382744734
can,from,20,6692,12970,1772,4370,-1.708765555862024
under,when,4,2096,8284,707,2331,-1.7090082681129266
any,own,4,4762,3648,1344,772,-1.7094983783801203
as,who,44,25234,7574,7253,2252,-1.7096700525789308
into,that,48,5452,38276,1791,10594,-1.710550637571968
most,we,10,4510,9664,1159,2652,-1.7130657174365758
does,with,10,1968,22150,485,7289,-1.7132162178486035
be,them,40,23252,7502,6377,1788,-1.7136274114199146
be,those,18,23252,3376,6377,850,-1.7136570130257733
or,was,104,12198,37186,4206,9815,-1.713759525037313
there,under,6,12496,2096,2728,707,-1.7146258630695281
against,over,2,2030,4304,627,1236,-1.7153791932413098
for,itself,8,28988,1206,9489,304,-1.71569550744476
only,up,12,7276,7212,1748,1890,-1.7163669426299282
been,you,32,10954,12790,2472,3286,-1.7175784591435341
above,has,2,1072,8174,296,2437,-1.7182830249138568
as,at,100,25234,17364,7253,5372,-1.7183672766470464
own,up,6,3648,7212,772,1890,-1.7191118809610122
both,same,2,2628,3338,730,686,-1.7193935029069416
am,will,2,1088,8066,237,2245,-1.719797421901429
above,but,4,1072,16396,296,4381,-1.721215022979938
from,if,26,12970,8814,4370,2198,-1.7218298820445006
the,yourself,14,206566,298,69971,67,-1.7218468858748848
who,you,22,7574,12790,2252,3286,-1.7232885425071685
of,until,42,107304,1724,36412,461,-1.7235895463265227
she,those,8,10440,3376,2860,850,-1.7238406169376232
against,at,8,2030,17364,627,5372,-1.7239393482387328
me,should,4,4874,3618,1181,888,-1.7244878997505382
more,up,14,8558,7212,2215,1890,-1.724501527734051
did,our,4,4532,3892,1044,1252,-1.7247380650551785
are,off,8,14886,2370,4394,639,-1.7248155868171025
been,we,24,10954,9664,2472,2652,-1.7250045504366858
him,these,12,10606,4996,2619,1573,-1.7260968474972875
its,me,6,5436,4874,1858,1181,-1.7261449547352457
he,who,60,34986,7574,9548,2252,-1.7262708180997977
to,yours,2,83344,106,26158,25,-1.7264590126820039
as,out,50,25234,8762,7253,2097,-1.7275395426863238
again,should,2,2446,3618,577,888,-1.7281740006675308
an,those,8,10488,3376,3740,850,-1.7284277808643318
how,were,8,3092,11462,834,3284,-1.7293598045076934
both,those,2,2628,3376,730,850,-1.7307132536085323
does,most,2,1968,4510,485,1159,-1.7311135283692476
has,themselves,2,8174,1086,2437,270,-1.731258182868363
up,which,20,7212,12312,1890,3561,-1.7315344761265554
should,while,2,3618,2456,888,680,-1.7322539734032856
me,own,4,4874,3648,1181,772,-1.7327455847014954
against,out,4,2030,8762,627,2097,-1.7331115397190893
again,only,4,2446,7276,577,1748,-1.733686855174572
having,more,2,1040,8558,279,2215,-1.7338858071798635
after,again,2,3640,2446,1069,577,-1.7342362949212704
should,with,18,3618,22150,888,7289,-1.7343331697562
their,was,68,8146,37186,2669,9815,-1.7348977210312833
over,when,8,4304,8284,1236,2331,-1.7353752239412787
an,other,16,10488,6800,3740,1702,-1.7355116760874072
as,down,20,25234,3534,7253,895,-1.7358364396221022
how,some,4,3092,5784,834,1618,-1.7385651726664744
most,not,20,4510,19830,1159,4610,-1.7387068702454886
him,those,8,10606,3376,2619,850,-1.739615912923804
down,few,2,3534,2534,895,601,-1.7400280314034924
after,with,18,3640,22150,1069,7289,-1.7403954643851667
own,while,2,3648,2456,772,680,-1.740511658070675
same,will,6,3338,8066,686,2245,-1.742216024562523
to,until,32,83344,1724,26158,461,-1.7428339503256498
am,of,26,1088,107304,237,36412,-1.74285659321748
by,he,120,15406,34986,5306,9548,-1.743159357355161
are,during,6,14886,1812,4394,585,-1.7440388843884334
am,when,2,1088,8284,237,2331,-1.7464656671315684
over,under,2,4304,2096,1236,707,-1.7473741644205323
same,they,10,3338,13548,686,3620,-1.7499716824112574
our,was,32,3892,37186,1252,9815,-1.75006566773197
we,your,6,9664,2808,2652,923,-1.7500666300483478
should,them,6,3618,7502,888,1788,-1.7502775413203233
are,own,12,14886,3648,4394,772,-1.7506396223862375
him,where,8,10606,3414,2619,937,-1.7508089603703503
has,with,40,8174,22150,2437,7289,-1.750862491424934
of,over,102,107304,4304,36412,1236,-1.7511840109490853
there,to,230,12496,83344,2728,26158,-1.751251982494636
her,my,10,10208,4438,3036,1318,-1.7517364733048442
each,if,6,3084,8814,877,2198,-1.751755324774801
had,these,22,19956,4996,5133,1573,-1.7520710395180463
all,most,12,12068,4510,3001,1159,-1.7528938510222265
do,in,92,6412,65080,1363,21337,-1.7529460131284633
those,will,6,3376,8066,850,2245,-1.753535775798392
doing,him,2,858,10606,163,2619,-1.7560672737304435
up,who,12,7212,7574,1890,2252,-1.7565070109905718
through,very,2,3070,2966,971,796,-1.7566903797822488
having,out,2,1040,8762,279,2097,-1.7574434769613292
can,into,8,6692,5452,1772,1791,-1.758399754113041
because,for,24,3780,28988,883,9489,-1.759498183563414
at,of,408,17364,107304,5372,36412,-1.759743929179793
few,up,4,2534,7212,601,1890,-1.76019694358584
him,until,4,10606,1724,2619,461,-1.7607186072846364
each,very,2,3084,2966,877,796,-1.761240273576318
we,who,16,9664,7574,2652,2252,-1.7614862878939672
are,over,14,14886,4304,4394,1236,-1.7618547008286718
having,if,2,1040,8814,279,2198,-1.7633606535895554
now,other,8,5394,6800,1314,1702,-1.7637142939640507
as,into,30,25234,5452,7253,1791,-1.7639234821123384
of,we,226,107304,9664,36412,2652,-1.7644846467797144
between,what,4,2308,7954,730,1908,-1.7647078516250703
is,them,60,36712,7502,10109,1788,-1.7648748358160868
as,t,2,25234,364,7253,77,-1.7653894540400763
against,did,2,2030,4532,627,1044,-1.7669977099913265
a,themselves,16,67778,1086,23195,270,-1.7670961972007326
out,than,12,8762,6302,2097,1790,-1.7673306087749685
her,most,10,10208,4510,3036,1159,-1.767829802091386
has,most,8,8174,4510,2437,1159,-1.7687599956363773
did,in,64,4532,65080,1044,21337,-1.7688436121130304
same,when,6,3338,8284,686,2331,-1.7688842710410295
other,their,12,6800,8146,1702,2669,-1.7704889974211897
if,under,4,8814,2096,2198,707,-1.7710236888604947
its,other,8,5436,6800,1858,1702,-1.771470565405313
if,in,124,8814,65080,2198,21337,-1.7726231580460545
their,there,22,8146,12496,2669,2728,-1.772839199452149
each,it,24,3084,36016,877,8760,-1.7730829624742899
more,who,14,8558,7574,2215,2252,-1.773476551394314
has,other,12,8174,6800,2437,1702,-1.773920373298861
any,our,4,4762,3892,1344,1252,-1.7742424682628988
its,where,4,5436,3414,1858,937,-1.7755796764910843
because,while,2,3780,2456,883,680,-1.7760565930828662
her,only,16,10208,7276,3036,1748,-1.7761103043577167
all,between,6,12068,2308,3001,730,-1.776125172049573
being,where,2,2720,3414,712,937,-1.776315077829435
her,such,10,10208,4552,3036,1303,-1.77709934527705
more,themselves,2,8558,1086,2215,270,-1.7771663125990576
after,of,84,3640,107304,1069,36412,-1.777778882772139
my,under,2,4438,2096,1318,707,-1.7780331640043068
am,more,2,1088,8558,237,2215,-1.7790062393989086
are,out,28,14886,8762,4394,2097,-1.779586909963636
we,we,20,9664,9664,2652,2652,-1.7820290562913264
than,very,4,6302,2966,1790,796,-1.7827328426435585
any,this,18,4762,17712,1344,5145,-1.7854844099386045
and,nor,12,82488,682,28853,195,-1.7859665829186335
at,because,14,17364,3780,5372,883,-1.786011810870234
from,should,10,12970,3618,4370,888,-1.7869213070221324
a,herself,8,67778,554,23195,125,-1.7871515229538324
most,there,12,4510,12496,1159,2728,-1.7877451224340746
above,out,2,1072,8762,296,2097,-1.7877488244334738
into,until,2,5452,1724,1791,461,-1.7884282584242843
after,be,18,3640,23252,1069,6377,-1.7889491173700791
him,of,242,10606,107304,2619,36412,-1.7890941575948027
he,he,260,34986,34986,9548,9548,-1.7901604095440966
most,she,10,4510,10440,1159,2860,-1.7903026576453271
be,the,1020,23252,206566,6377,69971,-1.7903992969870923
after,from,10,3640,12970,1069,4370,-1.7929836016181304
can,of,152,6692,107304,1772,36412,-1.7936442657094223
she,their,18,10440,8146,2860,2669,-1.79374587752812
from,so,22,12970,8016,4370,1985,-1.793982139672524
during,she,4,1812,10440,585,2860,-1.7947273452740595
by,while,8,15406,2456,5306,680,-1.7947955107648177
nor,to,12,682,83344,195,26158,-1.7962903755930701
about,have,20,6470,14646,1815,3942,-1.7965571429627145
both,up,4,2628,7212,730,1890,-1.7966209611004498
those,your,2,3376,2808,850,923,-1.7969626346873746
not,over,18,19830,4304,4610,1236,-1.7973150512127205
more,my,8,8558,4438,2215,1318,-1.798574798992602
be,before,18,23252,3676,6377,1016,-1.7987906401434073
no,up,12,7902,7212,2139,1890,-1.798901573030844
doing,with,4,858,22150,163,7289,-1.7993378720455706
be,has,40,23252,8174,6377,2437,-1.7994161446112233
they,your,8,13548,2808,3620,923,-1.8002158775800006
had,same,14,19956,3338,5133,686,-1.800790378901786
down,now,4,3534,5394,895,1314,-1.8023691535652822
for,should,22,28988,3618,9489,888,-1.8027069351701968
each,how,2,3084,3092,877,834,-1.8028441578342982
because,who,6,3780,7574,883,2252,-1.8036318406163814
here,very,2,3218,2966,750,796,-1.8037728636338488
other,your,4,6800,2808,1702,923,-1.8040466532415602
himself,our,2,2454,3892,603,1252,-1.8044410819171706
by,will,26,15406,8066,5306,2245,-1.8052642572458322
how,how,2,3092,3092,834,834,-1.805434832690814
after,both,2,3640,2628,1069,730,-1.8060053534746312
from,with,60,12970,22150,4370,7289,-1.8070780017906847
after,no,6,3640,7902,1069,2139,-1.8082860750429604
is,we,74,36712,9664,10109,2652,-1.8083922963431092
there,through,8,12496,3070,2728,971,-1.8085906110219527
be,is,178,23252,36712,6377,10109,-1.808657353089519
of,too,72,107304,3218,36412,834,-1.808705928169006
does,me,2,1968,4874,485,1181,-1.8087313248609338
can,over,6,6692,4304,1772,1236,-1.8096441073600327
have,up,22,14646,7212,3942,1890,-1.8098171628882849
during,him,4,1812,10606,585,2619,-1.8105026410235123
if,into,10,8814,5452,2198,1791,-1.8106848016656794
most,you,12,4510,12790,1159,3286,-1.8110001446755855
against,i,8,2030,18948,627,5164,-1.8112386343981433
below,had,2,482,19956,145,5133,-1.8115172559159807
on,should,16,21292,3618,6741,888,-1.8126101190849826
more,those,6,8558,3376,2215,850,-1.8127445960379263
it,such,34,36016,4552,8760,1303,-1.8141155171667431
on,why,8,21292,1812,6741,404,-1.814267079165687
are,his,66,14886,21406,4394,6996,-1.8153837586458945
but,down,12,16396,3534,4381,895,-1.8155071520616946
been,down,8,10954,3534,2472,895,-1.8176395164395271
before,no,6,3676,7902,1016,2139,-1.818127597677468
has,off,4,8174,2370,2437,639,-1.8184998947209283
his,why,8,21406,1812,6996,404,-1.8196069203321066
than,which,16,6302,12312,1790,3561,-1.819798756615602
and,and,1402,82488,82488,28853,28853,-1.8205966685085027
as,between,12,25234,2308,7253,730,-1.8206130156192175
his,this,78,21406,17712,6996,5145,-1.8221508775339395
off,which,6,2370,12312,639,3561,-1.82265085278249
about,most,6,6470,4510,1815,1159,-1.8226597631260797
both,just,2,2628,3706,730,872,-1.823974798539333
own,so,6,3648,8016,772,1985,-1.8248051176079179
can,her,14,6692,10208,1772,3036,-1.825973213159792
by,few,8,15406,2534,5306,601,-1.826060581876426
these,was,38,4996,37186,1573,9815,-1.8279298416796013
if,same,6,8814,3338,2198,686,-1.8308996925844334
against,for,12,2030,28988,627,9489,-1.8309571196594159
herself,this,2,554,17712,125,5145,-1.8314503533129405
itself,their,2,1206,8146,304,2669,-1.8326346770382276
in,why,24,65080,1812,21337,404,-1.8329407122573866
their,we,16,8146,9664,2669,2652,-1.8342919670480877
having,i,4,1040,18948,279,5164,-1.835570652106973
how,that,24,3092,38276,834,10594,-1.8365334209091715
all,himself,6,12068,2454,3001,603,-1.8374631683731986
off,there,6,2370,12496,639,2728,-1.8374850490315782
between,more,4,2308,8558,730,2215,-1.8378994204597623
through,too,2,3070,3218,971,834,-1.8382361793251432
before,will,6,3676,8066,1016,2245,-1.8386694017071405
can,my,6,6692,4438,1772,1318,-1.8403031083635015
against,have,6,2030,14646,627,3942,-1.8413895543985148
did,was,34,4532,37186,1044,9815,-1.8416812255995405
into,of,118,5452,107304,1791,36412,-1.8419098915056173
if,those,6,8814,3376,2198,850,-1.8422194438422144
can,very,4,6692,2966,1772,796,-1.842778580507409
each,too,2,3084,3218,877,834,-1.8427860731433245
if,most,8,8814,4510,2198,1159,-1.8441429756975853
again,or,6,2446,12198,577,4206,-1.8449125417721313
can,to,112,6692,83344,1772,26158,-1.846336607064381
again,their,4,2446,8146,577,2669,-1.8466326000386002
just,will,6,3706,8066,872,2245,-1.8467973249082519
him,is,78,10606,36712,2619,10109,-1.8487608007701697
of,so,172,107304,8016,36412,1985,-1.8505570714193127
those,very,2,3376,2966,850,796,-1.8517043887689606
before,has,6,3676,8174,1016,2437,-1.8519700901228346
further,or,2,822,12198,218,4206,-1.853055688184525
why,with,8,1812,22150,404,7289,-1.8537731597262292
did,with,20,4532,22150,1044,7289,-1.8542146131027668
below,to,8,482,83344,145,26158,-1.8546699116718028
does,her,4,1968,10208,485,3036,-1.8548410785264997
had,with,88,19956,22150,5133,7289,-1.8549766046199943
because,on,16,3780,21292,883,6741,-1.856412741399774
just,their,6,3706,8146,872,2669,-1.8566666374803886
few,what,4,2534,7954,601,1908,-1.858125581877639
a,yourself,4,67778,298,23195,67,-1.8602274191664097
my,such,4,4438,4552,1318,1303,-1.8604220744573352
from,into,14,12970,5452,4370,1791,-1.860510215288498
did,for,26,4532,28988,1044,9489,-1.860894811007735
most,once,2,4510,2242,1159,499,-1.8614640458850185
am,in,14,1088,65080,237,21337,-1.8618471338987783
very,where,2,2966,3414,796,937,-1.8628974357209627
against,had,8,2030,19956,627,5133,-1.8630700985243847
but,whom,2,16396,618,4381,146,-1.863569148709662
he,she,72,34986,10440,9548,2860,-1.8648725158239015
above,i,4,1072,18948,296,5164,-1.8658760006667339
our,she,8,3892,10440,1252,2860,-1.8660722022044485
when,while,4,8284,2456,2331,680,-1.8675115067251635
any,his,20,4762,21406,1344,6996,-1.8695527779790688
and,whom,10,82488,618,28853,146,-1.86974692736568
some,then,6,5784,5290,1618,1380,-1.8701002308446821
it,other,48,36016,6800,8760,1702,-1.8706309517293034
not,up,28,19830,7212,4610,1890,-1.8716837940903706
only,your,4,7276,2808,1748,923,-1.871705299599329
down,some,4,3534,5784,895,1618,-1.8721774115195886
after,your,2,3640,2808,1069,923,-1.8722547348771166
himself,there,6,2454,12496,603,2728,-1.8723144394594158
between,with,10,2308,22150,730,7289,-1.872579765777209
i,is,136,18948,36712,5164,10109,-1.8730932516688183
has,out,14,8174,8762,2437,2097,-1.8732712775489027
of,why,38,107304,1812,36412,404,-1.873457038131018
a,why,24,67778,1812,23195,404,-1.873561088212357
in,should,46,65080,3618,21337,888,-1.873843338514955
a,did,60,67778,4532,23195,1044,-1.8740025085120673
same,through,2,3338,3070,686,971,-1.874847953747159
there,with,54,12496,22150,2728,7289,-1.8752081108436953
no,our,6,7902,3892,2139,1252,-1.8752255563277773
below,on,2,482,21292,145,6741,-1.876318817198802
i,they,50,18948,13548,5164,3620,-1.8768603814186384
did,did,4,4532,4532,1044,1044,-1.876978238952431
can,through,4,6692,3070,1772,971,-1.8772418973366671
did,other,6,4532,6800,1044,1702,-1.8772724553215767
our,then,4,3892,5290,1252,1380,-1.8793929627423542
below,his,2,482,21406,145,6996,-1.8816586581299786
of,up,150,107304,7212,36412,1890,-1.8817230145449848
as,while,12,25234,2456,7253,680,-1.88276567661922
such,the,182,4552,206566,1303,69971,-1.883126060154217
not,own,14,19830,3648,4610,772,-1.8832637176731601
her,the,408,10208,206566,3036,69971,-1.883470604633177
because,been,8,3780,10954,883,2472,-1.8849331511352234
here,here,2,3218,3218,750,750,-1.8853186634210284
by,you,38,15406,12790,5306,3286,-1.8867805623899259
more,only,12,8558,7276,2215,1748,-1.8874871534323339
the,those,134,206566,3376,69971,850,-1.8904178258718223
between,most,2,2308,4510,730,1159,-1.8904770681342253
each,those,2,3084,3376,877,850,-1.8907175983943092
be,once,10,23252,2242,6377,499,-1.8921203948955023
if,when,14,8814,8284,2198,2331,-1.8925560128035364
from,too,8,12970,3218,4370,834,-1.8929035019223281
if,off,4,8814,2370,2198,639,-1.8938828736836921
above,of,22,1072,107304,296,36412,-1.8950955866787715
doing,or,2,858,12198,163,4206,-1.8959193900318367
again,more,4,2446,8558,577,2215,-1.8959721073147566
during,some,2,1812,5784,585,1618,-1.897325258046093
some,why,2,5784,1812,1618,404,-1.897325258046093
through,where,2,3070,3414,971,937,-1.897360751538105
each,her,6,3084,10208,877,3036,-1.8985856818546554
off,this,8,2370,17712,639,5145,-1.898636786052509
themselves,we,2,1086,9664,270,2652,-1.898707428191651
do,on,26,6412,21292,1363,6741,-1.899352166475394
between,such,2,2308,4552,730,1303,-1.899746610896209
by,nor,2,15406,682,5306,195,-1.8998299882135241
of,then,108,107304,5290,36412,1380,-1.9002990202986443
further,you,2,822,12790,218,3286,-1.900447297049944
am,we,2,1088,9664,237,2652,-1.900547355005482
by,where,10,15406,3414,5306,937,-1.9010025886046884
them,your,4,7502,2808,1788,923,-1.9022936896924842
be,its,24,23252,5436,6377,1858,-1.9023268680626853
before,were,8,3676,11462,1016,3284,-1.902366875507396
be,other,30,23252,6800,6377,1702,-1.9030624382105448
can,than,8,6692,6302,1772,1790,-1.9032842813306288
own,some,4,3648,5784,772,1618,-1.9039261088899513
had,or,46,19956,12198,5133,4206,-1.9071065229782556
if,up,12,8814,7212,2198,1890,-1.9081270463400777
does,now,2,1968,5394,485,1314,-1.910103588168216
