w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
own,when,28,10754,25286,2221,6330,-1.5421135993610509
himself,will,24,7204,32366,1702,7368,-1.5424805245916704
any,out,34,13128,25190,3357,5771,-1.5436233780683712
d,other,10,8578,11368,2596,2451,-1.5462074269855246
same,then,12,6120,19128,1268,5091,-1.546598047217152
not,same,46,73334,6120,17373,1268,-1.5467345196250273
again,that,108,9052,116466,2122,28798,-1.5472433770067806
few,they,16,3028,51588,664,13104,-1.5473921050056347
into,most,8,13910,5622,4098,1523,-1.5486432388215028
ma,which,4,1136,34432,237,8775,-1.5489944212575635
both,is,32,4442,70450,1072,16435,-1.549061516470886
how,on,32,10288,30418,2716,8596,-1.5490662585993362
be,where,44,60720,7092,16115,1853,-1.549840356771965
such,when,26,10066,25286,2560,6330,-1.550107196858712
did,up,28,14214,19288,3121,5023,-1.5502954732380871
and,why,180,326110,5406,95442,1272,-1.5505768422207982
after,have,46,10684,42174,2723,10116,-1.5506992871802538
herself,the,198,4360,444994,971,133583,-1.551055323912931
an,other,18,15522,11368,4897,2451,-1.551478420955968
has,or,14,6598,20822,1653,6325,-1.552508752848116
nor,that,72,6074,116466,1801,28798,-1.5537401163560913
doing,have,6,1398,42174,265,10116,-1.5538763255350079
don,my,14,4070,33814,855,10511,-1.5542499773037841
each,than,4,3406,11564,810,2908,-1.5559301420511573
so,which,108,30894,34432,7791,8775,-1.556206619113325
more,when,46,17920,25286,4062,6330,-1.5563163648935485
is,of,1728,70450,241756,16435,71267,-1.556901747670549
from,we,64,31428,20076,9076,5134,-1.5571306847107085
ll,on,10,3242,30418,678,8596,-1.5574292113657529
just,very,10,6342,15552,1332,4009,-1.5575876734293947
at,under,14,33570,4116,9174,1126,-1.55824668877315
further,out,2,784,25190,181,5771,-1.5587423375250078
have,o,26,42174,6096,10116,2220,-1.5601296412518906
his,it,700,69774,99208,21402,22303,-1.5601892729370008
other,she,42,11368,36550,2451,9078,-1.5606034262145263
it,the,4462,99208,444994,22303,133583,-1.5607165863548222
each,whom,2,3406,5810,810,1424,-1.5607606584558487
before,having,4,13954,2838,3449,728,-1.561360519317958
some,the,448,9970,444994,2756,133583,-1.5616376534088587
o,there,18,6096,29252,2220,6380,-1.5619984232662814
a,because,92,109480,8340,33960,1896,-1.5638060122243307
all,or,120,57250,20822,13725,6325,-1.564735512597939
few,their,8,3028,26252,664,7806,-1.564992271693434
other,their,30,11368,26252,2451,7806,-1.56613663753994
over,until,2,9892,2012,2559,510,-1.5664971060005282
do,their,58,21988,26252,4707,7806,-1.5665854943060753
at,from,106,33570,31428,9174,9076,-1.5666824232701329
above,d,2,2322,8578,551,2596,-1.5672711733064433
about,nor,6,9840,6074,2595,1801,-1.5675028409984566
how,out,26,10288,25190,2716,5771,-1.5681181631719174
couldn,her,2,468,42622,89,11552,-1.5687250724518573
and,can,344,326110,10524,95442,2327,-1.5690409553733766
all,m,14,57250,2440,13725,532,-1.5691577412098674
for,how,78,75676,10288,19527,2716,-1.5695198955235399
above,they,12,2322,51588,551,13104,-1.5696006902762583
am,under,6,14552,4116,2987,1126,-1.5696400223441815
are,being,20,29080,6870,6854,1652,-1.5702719096570852
only,out,28,11114,25190,2506,5771,-1.571237602850476
up,very,30,19288,15552,5023,4009,-1.5712644586566407
o,their,16,6096,26252,2220,7806,-1.5715756764638773
himself,through,4,7204,5556,1702,1589,-1.5720095861143226
against,very,14,9008,15552,2317,4009,-1.5720343784970658
some,we,20,9970,20076,2756,5134,-1.572162806483127
after,most,6,10684,5622,2723,1523,-1.572464530685351
about,don,4,9840,4070,2595,855,-1.5725934443642358
a,until,22,109480,2012,33960,510,-1.5726181147965705
do,in,260,21988,118502,4707,33580,-1.5735345573040023
am,up,28,14552,19288,2987,5023,-1.573796519683516
below,for,4,530,75676,137,19527,-1.5740775304739394
some,until,2,9970,2012,2756,510,-1.5743513386183914
have,with,258,42174,61360,10116,17599,-1.5743919897598988
about,off,6,9840,6116,2595,1576,-1.5743937619457706
through,were,16,5556,28896,1589,6871,-1.5747822835083778
any,off,8,13128,6116,3357,1576,-1.5750034008204645
as,isn,2,58358,344,14528,63,-1.575124333651521
an,an,24,15522,15522,4897,4897,-1.5752523524503153
such,what,24,10066,23940,2560,5792,-1.5754497160668808
o,over,6,6096,9892,2220,2559,-1.5763889307153507
all,themselves,18,57250,3160,13725,778,-1.5764173271598834
again,both,4,9052,4442,2122,1072,-1.5765851866597302
of,was,1898,241756,78924,71267,18715,-1.5766478437076792
just,just,4,6342,6342,1332,1332,-1.5768830856165406
all,most,32,57250,5622,13725,1523,-1.5771686671903633
before,ve,2,13954,1442,3449,315,-1.5774387461236357
during,have,2,478,42174,119,10116,-1.5793008722758937
above,our,2,2322,8686,551,2714,-1.5797829186298922
of,where,170,241756,7092,71267,1853,-1.5798874010968313
them,won,6,42880,1412,10245,264,-1.580442418215871
nor,some,6,6074,9970,1801,2756,-1.5806277129663695
its,then,8,4224,19128,1291,5091,-1.581283535189284
during,to,8,478,169078,119,48057,-1.5815633590321687
the,they,2272,444994,51588,133583,13104,-1.5817236122493699
the,there,1288,444994,29252,133583,6380,-1.5819523449776396
him,ma,6,53404,1136,13012,237,-1.5824287320676171
hers,you,2,294,68806,63,16398,-1.582756939401688
on,when,76,30418,25286,8596,6330,-1.583341565914098
there,we,58,29252,20076,6380,5134,-1.583819486769809
about,under,4,9840,4116,2595,1126,-1.5838322616770146
himself,she,26,7204,36550,1702,9078,-1.5840105185590265
few,we,6,3028,20076,664,5134,-1.5844571694645235
both,i,52,4442,118642,1072,30265,-1.5847610371212875
of,too,142,241756,5958,71267,1485,-1.5856262446943272
can,up,20,10524,19288,2327,5023,-1.5861986544730404
not,out,182,73334,25190,17373,5771,-1.5862542493464116
him,you,362,53404,68806,13012,16398,-1.586321890162066
now,out,48,19350,25190,4677,5771,-1.5867279710900941
d,her,36,8578,42622,2596,11552,-1.5868418602141356
i,the,5194,118642,444994,30265,133583,-1.5877014683821629
by,under,12,29648,4116,8512,1126,-1.5881592065506533
same,some,6,6120,9970,1268,2756,-1.5881724423313026
had,myself,16,43836,3712,10317,795,-1.5882268935477566
once,will,14,4402,32366,931,7368,-1.5888995310653358
above,with,14,2322,61360,551,17599,-1.5889190992004796
be,his,416,60720,69774,16115,21402,-1.589638822975073
been,myself,6,16478,3712,3410,795,-1.5906267344772655
he,same,60,100006,6120,25857,1268,-1.5912371975016444
s,until,6,30422,2012,9896,510,-1.5913250447376959
is,them,296,70450,42880,16435,10245,-1.591738801778524
her,is,294,42622,70450,11552,16435,-1.5924835238573916
him,itself,8,53404,1530,13012,378,-1.5925011429655636
themselves,those,2,3160,6466,778,1668,-1.5927712053819414
down,out,28,11360,25190,2819,5771,-1.59313044095188
by,she,106,29648,36550,8512,9078,-1.5934262525954408
herself,they,22,4360,51588,971,13104,-1.593508122644581
they,this,166,51588,32912,13104,8915,-1.5939281284682276
herself,is,30,4360,70450,971,16435,-1.5949673654282555
between,did,4,2882,14214,767,3121,-1.5952066234177407
have,in,488,42174,118502,10116,33580,-1.5952078528302789
her,ve,6,42622,1442,11552,315,-1.5954313520795649
from,i,364,31428,118642,9076,30265,-1.5954454051206024
be,myself,22,60720,3712,16115,795,-1.5955909259528935
he,my,330,100006,33814,25857,10511,-1.595801949208508
during,them,2,478,42880,119,10245,-1.5959024680912972
be,of,1432,60720,241756,16115,71267,-1.5961642440487325
don,out,10,4070,25190,855,5771,-1.596294337752616
have,the,1830,42174,444994,10116,133583,-1.5965829761957315
hers,his,2,294,69774,63,21402,-1.5967274335412793
about,because,8,9840,8340,2595,1896,-1.5968666852380724
haven,was,2,260,78924,47,18715,-1.59705321371784
off,such,6,6116,10066,1576,2560,-1.5971014576254638
how,what,24,10288,23940,2716,5792,-1.5972644748214646
any,which,44,13128,34432,3357,8775,-1.598333553325262
am,won,2,14552,1412,2987,264,-1.5983770775858182
of,then,450,241756,19128,71267,5091,-1.5986241033469357
because,while,4,8340,4932,1896,1222,-1.599302532677763
any,this,42,13128,32912,3357,8915,-1.5997045355239703
or,over,20,20822,9892,6325,2559,-1.6007936198197559
these,you,70,10478,68806,2850,16398,-1.6008630122683707
do,most,12,21988,5622,4707,1523,-1.601067041064968
an,does,4,15522,2658,4897,631,-1.602327063411102
her,whom,24,42622,5810,11552,1424,-1.6026867298605585
and,does,84,326110,2658,95442,631,-1.602781396044716
ourselves,you,4,600,68806,138,16398,-1.6029600572950204
an,when,38,15522,25286,4897,6330,-1.6037125585046321
above,to,38,2322,169078,551,48057,-1.603992333364099
after,are,30,10684,29080,2723,6854,-1.6063900174760526
from,if,70,31428,23076,9076,5245,-1.6067865725160875
at,through,18,33570,5556,9174,1589,-1.6069288922937617
a,ma,12,109480,1136,33960,237,-1.607137922842313
about,have,40,9840,42174,2595,10116,-1.6081696394187537
having,there,8,2838,29252,728,6380,-1.608395283346924
each,o,2,3406,6096,810,2220,-1.6088128957429355
did,with,84,14214,61360,3121,17599,-1.608958239421555
after,here,8,10684,7778,2723,1782,-1.6093942881297219
am,in,166,14552,118502,2987,33580,-1.6094599875020128
at,can,34,33570,10524,9174,2327,-1.609720107251217
before,too,8,13954,5958,3449,1485,-1.6098488169329834
above,more,4,2322,17920,551,4062,-1.6108410206236283
does,is,18,2658,70450,631,16435,-1.6108948549538638
ma,not,8,1136,73334,237,17373,-1.6118854258701982
each,off,2,3406,6116,810,1576,-1.6120883647455861
did,do,30,14214,21988,3121,4707,-1.6123163138840468
here,them,32,7778,42880,1782,10245,-1.6127583042988838
has,themselves,2,6598,3160,1653,778,-1.6129800946587918
out,yourselves,2,25190,828,5771,229,-1.61334645994539
on,under,12,30418,4116,8596,1126,-1.61379907456244
am,we,28,14552,20076,2987,5134,-1.6138384499937177
most,myself,2,5622,3712,1523,795,-1.6138997814715654
his,what,160,69774,23940,21402,5792,-1.6144278286194655
before,not,98,13954,73334,3449,17373,-1.614612565002059
d,had,36,8578,43836,2596,10317,-1.6149267055931913
i,we,228,118642,20076,30265,5134,-1.6150794975320137
can,too,6,10524,5958,2327,1485,-1.6154229774007407
in,re,10,118502,882,33580,201,-1.6155708622243383
as,more,100,58358,17920,14528,4062,-1.6161331645149897
above,against,2,2322,9008,551,2317,-1.6161834482645034
himself,whom,4,7204,5810,1702,1424,-1.6167117273714655
i,such,114,118642,10066,30265,2560,-1.6178650073433023
haven,of,6,260,241756,47,71267,-1.6178850648490515
am,himself,10,14552,7204,2987,1702,-1.6185691155356876
own,there,30,10754,29252,2221,6380,-1.618817795187621
when,whom,14,25286,5810,6330,1424,-1.6195635117050071
because,such,8,8340,10066,1896,2560,-1.6195743813471826
of,you,1584,241756,68806,71267,16398,-1.620300836651357
are,her,118,29080,42622,6854,11552,-1.620526072555976
above,again,2,2322,9052,551,2122,-1.6210561036353723
has,then,12,6598,19128,1653,5091,-1.6218025208280484
by,having,8,29648,2838,8512,728,-1.6218420047867534
against,no,20,9008,23356,2317,5846,-1.622024131486427
who,yourself,2,15726,1338,4262,291,-1.6221328476427421
further,of,18,784,241756,181,71267,-1.6230003504623711
her,him,216,42622,53404,11552,13012,-1.6237672926020568
his,some,66,69774,9970,21402,2756,-1.623976770797855
these,until,2,10478,2012,2850,510,-1.624048565198291
out,such,24,25190,10066,5771,2560,-1.6263461054127355
any,my,42,13128,33814,3357,10511,-1.6267421202616552
not,ve,10,73334,1442,17373,315,-1.6272596340646603
in,yours,8,118502,714,33580,153,-1.627405277648636
any,they,64,13128,51588,3357,13104,-1.6279428382267003
did,too,8,14214,5958,3121,1485,-1.628310004870958
how,under,4,10288,4116,2716,1126,-1.6283547134672618
how,so,30,10288,30894,2716,7791,-1.6291322270379527
m,our,2,2440,8686,532,2714,-1.629352064309516
into,o,8,13910,6096,4098,2220,-1.6295885804297348
their,those,16,26252,6466,7806,1668,-1.630500535839368
there,what,66,29252,23940,6380,5792,-1.6306333867825122
me,me,132,37448,37448,9469,9469,-1.6318941793331883
when,with,146,25286,61360,6330,17599,-1.6321919133776668
doing,on,4,1398,30418,265,8596,-1.6325719098330242
have,there,116,42174,29252,10116,6380,-1.632951165898086
at,before,44,33570,13954,9174,3449,-1.6339988511725732
but,down,60,56250,11360,13944,2819,-1.634349370869193
myself,which,12,3712,34432,795,8775,-1.6344398968994163
each,you,22,3406,68806,810,16398,-1.6345765098889447
any,down,14,13128,11360,3357,2819,-1.6345778245944376
had,here,32,43836,7778,10317,1782,-1.6348081848552383
has,those,4,6598,6466,1653,1668,-1.6358189793518032
all,such,54,57250,10066,13725,2560,-1.636396479825804
more,too,10,17920,5958,4062,1485,-1.636856508097907
between,by,8,2882,29648,767,8512,-1.6372269228430336
by,ve,4,29648,1442,8512,315,-1.6379204354355419
more,their,44,17920,26252,4062,7806,-1.6382594187826702
me,them,150,37448,42880,9469,10245,-1.6395130220868879
he,such,94,100006,10066,25857,2560,-1.6398882990435024
by,when,70,29648,25286,8512,6330,-1.6399397930464947
up,which,62,19288,34432,5023,8775,-1.6401245999482974
on,won,4,30418,1412,8596,264,-1.6425364040860415
do,own,22,21988,10754,4707,2221,-1.6435216054312158
few,her,12,3028,42622,664,11552,-1.6441556045799537
did,few,4,14214,3028,3121,664,-1.6446244563350945
down,other,12,11360,11368,2819,2451,-1.6447835211764277
over,what,22,9892,23940,2559,5792,-1.6450240268069074
herself,over,4,4360,9892,971,2559,-1.6466931331680523
myself,whom,2,3712,5810,795,1424,-1.6467928731583015
such,up,18,10066,19288,2560,5023,-1.6470642047323254
no,those,14,23356,6466,5846,1668,-1.6471436468767569
being,him,34,6870,53404,1652,13012,-1.6474786883906118
d,such,8,8578,10066,2596,2560,-1.6477119496446582
or,very,30,20822,15552,6325,4009,-1.647791436770222
it,o,56,99208,6096,22303,2220,-1.6482892604724055
through,very,8,5556,15552,1589,4009,-1.6484154277708276
as,both,24,58358,4442,14528,1072,-1.648436784813733
because,very,12,8340,15552,1896,4009,-1.6491351810322277
because,here,6,8340,7778,1896,1782,-1.649392209736649
if,their,56,23076,26252,5245,7806,-1.6499730788817009
about,do,20,9840,21988,2595,4707,-1.6500097101641824
my,them,134,33814,42880,10511,10245,-1.6502301287843173
is,other,74,70450,11368,16435,2451,-1.6504300198347224
i,in,1298,118642,118502,30265,33580,-1.6512500015060807
all,ma,6,57250,1136,13725,237,-1.6519707201943916
do,while,10,21988,4932,4707,1222,-1.6524456809351906
as,of,1300,58358,241756,14528,71267,-1.6531953679162816
at,do,68,33570,21988,9174,4707,-1.6534114376944877
on,yours,2,30418,714,8596,153,-1.6538037077798997
their,yourselves,2,26252,828,7806,229,-1.6546415378204309
after,don,4,10684,4070,2723,855,-1.654885020033656
ours,you,2,316,68806,65,16398,-1.6549193707945569
in,should,132,118502,12118,33580,2550,-1.6556093598582018
themselves,which,10,3160,34432,778,8775,-1.6557626376410135
into,is,90,13910,70450,4098,16435,-1.6564910618554671
am,which,46,14552,34432,2987,8775,-1.6568628793009856
by,how,28,29648,10288,8512,2716,-1.6569577733999374
but,whom,30,56250,5810,13944,1424,-1.6569786808260267
i,its,46,118642,4224,30265,1291,-1.657041175356693
have,other,44,42174,11368,10116,2451,-1.6572061426688267
is,myself,24,70450,3712,16435,795,-1.6572096594453263
few,himself,2,3028,7204,664,1702,-1.6581802479932797
over,so,28,9892,30894,2559,7791,-1.6588732762858185
didn,what,2,912,23940,180,5792,-1.659076896149044
an,its,6,15522,4224,4897,1291,-1.660070675761573
here,most,4,7778,5622,1782,1523,-1.6604814329953612
no,when,54,23356,25286,5846,6330,-1.660910222166905
am,can,14,14552,10524,2987,2327,-1.6611188611494354
his,too,38,69774,5958,21402,1485,-1.6611996043986463
should,when,28,12118,25286,2550,6330,-1.6615277697096498
to,will,500,169078,32366,48057,7368,-1.6616500407999717
a,ourselves,6,109480,600,33960,138,-1.661946017208808
himself,s,20,7204,30422,1702,9896,-1.6628596070501531
between,on,8,2882,30418,767,8596,-1.662866790471438
an,won,2,15522,1412,4897,264,-1.662906995674265
ourselves,she,2,600,36550,138,9078,-1.6634970464848928
because,can,8,8340,10524,1896,2327,-1.6640693339334576
if,was,166,23076,78924,5245,18715,-1.6640801885851066
out,when,58,25190,25286,5771,6330,-1.6650444402492393
him,me,182,53404,37448,13012,9469,-1.665621763777207
against,m,2,9008,2440,2317,532,-1.6657525943140905
between,it,26,2882,99208,767,22303,-1.6663960575309151
t,through,6,11876,5556,2256,1589,-1.6664277383020933
only,t,12,11114,11876,2506,2256,-1.6666078481263114
off,out,14,6116,25190,1576,5771,-1.6670874350191796
an,where,10,15522,7092,4897,1853,-1.667430005686617
all,if,120,57250,23076,13725,5245,-1.6675185085863358
again,had,36,9052,43836,2122,10317,-1.6687116466687053
been,yourself,2,16478,1338,3410,291,-1.6688436026049973
each,will,10,3406,32366,810,7368,-1.6688513163222076
been,that,174,16478,116466,3410,28798,-1.6693597404902298
from,most,16,31428,5622,9076,1523,-1.6705873667233728
as,few,16,58358,3028,14528,664,-1.6706994675172966
from,have,120,31428,42174,9076,10116,-1.6708008824820353
is,we,128,70450,20076,16435,5134,-1.6711875396238067
ll,with,18,3242,61360,678,17599,-1.6713662353380032
a,both,44,109480,4442,33960,1072,-1.6714464439696193
same,were,16,6120,28896,1268,6871,-1.6714659526628133
myself,too,2,3712,5958,795,1485,-1.6719471516139468
than,which,36,11564,34432,2908,8775,-1.6721537099523094
at,have,128,33570,42174,9174,10116,-1.672195957897121
had,my,134,43836,33814,10317,10511,-1.6722800095579935
more,over,16,17920,9892,4062,2559,-1.6738444360519726
are,o,16,29080,6096,6854,2220,-1.6738841498947152
because,does,2,8340,2658,1896,631,-1.674278658606101
at,will,98,33570,32366,9174,7368,-1.674563310774183
how,those,6,10288,6466,2716,1668,-1.674565602776795
and,hasn,2,326110,68,95442,12,-1.6746286558353713
from,won,4,31428,1412,9076,264,-1.6752010777197515
into,that,146,13910,116466,4098,28798,-1.6753902641637024
do,few,6,21988,3028,4707,664,-1.6754289414959118
so,those,18,30894,6466,7791,1668,-1.6755373244705025
he,you,620,100006,68806,25857,16398,-1.6755911604498726
then,whom,10,19128,5810,5091,1424,-1.6769380456915013
i,most,60,118642,5622,30265,1523,-1.6772429441008048
are,itself,4,29080,1530,6854,378,-1.677813111151053
for,hers,2,75676,294,19527,63,-1.677927038816008
but,over,50,56250,9892,13944,2559,-1.6782988581064484
are,this,86,29080,32912,6854,8915,-1.6783301762597032
them,your,66,42880,17160,10245,5121,-1.6801213497687388
he,those,58,100006,6466,25857,1668,-1.6801343303849283
re,when,2,882,25286,201,6330,-1.680329140684187
at,does,8,33570,2658,9174,631,-1.6805545248636833
any,were,34,13128,28896,3357,6871,-1.680879463264401
had,had,172,43836,43836,10317,10317,-1.6822058151414614
below,have,2,530,42174,137,10116,-1.6825671253230234
i,our,92,118642,8686,30265,2714,-1.6848240006634139
have,then,72,42174,19128,10116,5091,-1.685080511642376
themselves,where,2,3160,7092,778,1853,-1.6851808956438705
up,whom,10,19288,5810,5023,1424,-1.6852679560921604
about,by,26,9840,29648,2595,8512,-1.6865432840591674
only,should,12,11114,12118,2506,2550,-1.6867802410945172
had,own,42,43836,10754,10317,2221,-1.6868530239804498
to,under,62,169078,4116,48057,1126,-1.6868970591134163
any,are,34,13128,29080,3357,6854,-1.6872269386231487
above,now,4,2322,19350,551,4677,-1.6876160248865046
into,will,40,13910,32366,4098,7368,-1.6896265051491568
there,there,76,29252,29252,6380,6380,-1.6899520388241243
how,with,56,10288,61360,2716,17599,-1.6911741101422446
an,whom,8,15522,5810,4897,1424,-1.6911866963648534
himself,which,22,7204,34432,1702,8775,-1.6913697680454756
am,it,128,14552,99208,2987,22303,-1.6917063268407404
am,before,18,14552,13954,2987,3449,-1.6919123012571209
she,through,18,36550,5556,9078,1589,-1.6919772656107588
don,that,42,4070,116466,855,28798,-1.6923622323130254
other,too,6,11368,5958,2451,1485,-1.6925669999065822
above,as,12,2322,58358,551,14528,-1.6929080518132729
very,whom,8,15552,5810,4009,1424,-1.693117571558662
being,was,48,6870,78924,1652,18715,-1.6932379306965528
at,should,36,33570,12118,9174,2550,-1.693595282543667
my,other,34,33814,11368,10511,2451,-1.6941062408021004
don,through,2,4070,5556,855,1589,-1.6941629024574638
each,the,134,3406,444994,810,133583,-1.694549075147713
any,he,116,13128,100006,3357,25857,-1.6951768388324304
an,no,32,15522,23356,4897,5846,-1.6961658336203578
after,no,22,10684,23356,2723,5846,-1.6973481817577296
any,very,18,13128,15552,3357,4009,-1.6973542559147632
i,itself,16,118642,1530,30265,378,-1.697578969087654
only,them,42,11114,42880,2506,10245,-1.6977309395130322
each,not,22,3406,73334,810,17373,-1.6983099068646137
once,they,20,4402,51588,931,13104,-1.698405218565526
most,should,6,5622,12118,1523,2550,-1.6984091774565993
myself,same,2,3712,6120,795,1268,-1.698774388680829
most,will,16,5622,32366,1523,7368,-1.6999966397965007
should,the,474,12118,444994,2550,133583,-1.7003349307597395
most,you,34,5622,68806,1523,16398,-1.700407354945447
about,than,10,9840,11564,2595,2908,-1.700556778983324
an,once,6,15522,4402,4897,931,-1.7013471097998112
its,will,12,4224,32366,1291,7368,-1.7017737507356956
of,with,1302,241756,61360,71267,17599,-1.7018197926245076
up,where,12,19288,7092,5023,1853,-1.7023332443102133
ma,we,2,1136,20076,237,5134,-1.7026798685836788
am,this,42,14552,32912,2987,8915,-1.7026856219744138
once,very,6,4402,15552,931,4009,-1.7032779849640882
being,she,22,6870,36550,1652,9078,-1.7035922684110978
the,too,232,444994,5958,133583,1485,-1.704847780812355
can,s,28,10524,30422,2327,9896,-1.7054093297599624
as,further,4,58358,784,14528,181,-1.705744914796748
just,of,134,6342,241756,1332,71267,-1.706072823114806
t,up,20,11876,19288,2256,5023,-1.7070598457757025
me,same,20,37448,6120,9469,1268,-1.7075725485076647
further,there,2,784,29252,181,6380,-1.7082431642190048
above,by,6,2322,29648,551,8512,-1.7088533066098925
from,with,168,31428,61360,9076,17599,-1.7092828894263916
is,own,66,70450,10754,16435,2221,-1.7093157555097702
than,too,6,11564,5958,2908,1485,-1.7096614321857309
her,those,24,42622,6466,11552,1668,-1.7096638365315837
any,their,30,13128,26252,3357,7806,-1.7100815985938804
hadn,to,2,136,169078,27,48057,-1.7109012286048229
from,into,38,31428,13910,9076,4098,-1.711510523308061
about,on,26,9840,30418,2595,8596,-1.7121831525918068
her,ll,12,42622,3242,11552,678,-1.7124436901105746
against,with,48,9008,61360,2317,17599,-1.7124596886598566
s,should,32,30422,12118,9896,2550,-1.7129115319817494
has,these,6,6598,10478,1653,2850,-1.7130741473195201
of,on,638,241756,30418,71267,8596,-1.7134147120746754
against,more,14,9008,17920,2317,4062,-1.7137625342543048
because,on,22,8340,30418,1896,8596,-1.7138447306265447
do,on,58,21988,30418,4707,8596,-1.7138778551206302
up,what,40,19288,23940,5023,5792,-1.7149438508881256
his,very,94,69774,15552,21402,4009,-1.714945401448164
our,there,22,8686,29252,2714,6380,-1.7154074573004785
o,other,6,6096,11368,2220,2451,-1.7154649625571536
will,yours,2,32366,714,7368,153,-1.715877646462732
have,while,18,42174,4932,10116,1222,-1.7159661567429663
once,their,10,4402,26252,931,7806,-1.716005402899298
no,t,24,23356,11876,5846,2256,-1.716109072555391
don,down,4,4070,11360,855,2819,-1.7162361321720225
it,them,368,99208,42880,22303,10245,-1.7163307367485099
all,should,60,57250,12118,13725,2550,-1.7165645089156638
or,which,62,20822,34432,6325,8775,-1.716651578643166
off,other,6,6116,11368,1576,2451,-1.7187404320359416
own,those,6,10754,6466,2221,1668,-1.718865210857308
both,it,38,4442,99208,1072,22303,-1.719526683653009
own,that,108,10754,116466,2221,28798,-1.7195354269749878
out,what,52,25190,23940,5771,5792,-1.7195435457022157
all,ll,16,57250,3242,13725,678,-1.7198187434997203
been,its,6,16478,4224,3410,1291,-1.719838457403554
couldn,it,4,468,99208,89,22303,-1.7204263921701213
be,itself,8,60720,1530,16115,378,-1.7208886201600946
but,than,56,56250,11564,13944,2908,-1.7211406506247495
we,with,106,20076,61360,5134,17599,-1.7216336252290352
s,you,180,30422,68806,9896,16398,-1.7222896275437543
because,with,44,8340,61360,1896,17599,-1.7224212073134573
than,until,2,11564,2012,2908,510,-1.7226675491382504
been,won,2,16478,1412,3410,264,-1.7226747697097669
few,if,6,3028,23076,664,5245,-1.723725204835474
ourselves,that,6,600,116466,138,28798,-1.72380351401181
for,wouldn,2,75676,308,19527,58,-1.7244470456324337
by,with,156,29648,61360,8512,17599,-1.7250863149926456
should,than,12,12118,11564,2550,2908,-1.7264714891437205
did,while,6,14214,4932,3121,1222,-1.7270017323703575
been,where,10,16478,7092,3410,1853,-1.7271977888731889
both,can,4,4442,10524,1072,2327,-1.7272578070514908
her,this,120,42622,32912,11552,8915,-1.7275056343728474
other,this,32,11368,32912,2451,8915,-1.727693274103002
for,over,64,75676,9892,19527,2559,-1.7280938154127246
been,other,16,16478,11368,3410,2451,-1.7290292262268703
them,you,252,42880,68806,10245,16398,-1.729056879494203
if,up,38,23076,19288,5245,5023,-1.729479559156812
all,very,76,57250,15552,13725,4009,-1.7296730339627056
he,their,224,100006,26252,25857,7806,-1.7301158078991448
and,because,232,326110,8340,95442,1896,-1.730350091686799
because,but,40,8340,56250,1896,13944,-1.7307792671877529
or,was,140,20822,78924,6325,18715,-1.7316425559224897
he,our,74,100006,8686,25857,2714,-1.731667108575504
s,we,52,30422,20076,9896,5134,-1.7322368577998286
no,until,4,23356,2012,5846,510,-1.7324778805792578
after,once,4,10684,4402,2723,931,-1.7333009961968835
am,those,8,14552,6466,2987,1668,-1.733633871599026
if,same,12,23076,6120,5245,1268,-1.7342379271474042
herself,why,2,4360,5406,971,1272,-1.7356229755738979
has,them,24,6598,42880,1653,10245,-1.7359076944964555
off,up,10,6116,19288,1576,5023,-1.736595671368022
nor,very,8,6074,15552,1801,4009,-1.7375543652421086
did,some,12,14214,9970,3121,2756,-1.7376906925016287
a,we,186,109480,20076,33960,5134,-1.7383097796313594
itself,so,4,1530,30894,378,7791,-1.738324443081418
same,so,16,6120,30894,1268,7791,-1.738324764141765
how,when,22,10288,25286,2716,6330,-1.7389760257684082
as,ll,16,58358,3242,14528,678,-1.7389875536432047
does,to,38,2658,169078,631,48057,-1.73913740898964
his,this,194,69774,32912,21402,8915,-1.7400301191420222
he,other,96,100006,11368,25857,2451,-1.7404738722556663
because,other,8,8340,11368,1896,2451,-1.7412133578990343
after,both,4,10684,4442,2723,1072,-1.7423467377383948
if,under,8,23076,4116,5245,1126,-1.7430226850177264
before,each,4,13954,3406,3449,810,-1.7437995046439512
my,she,104,33814,36550,10511,9078,-1.7439546950702327
m,there,6,2440,29252,532,6380,-1.7449757382805653
some,their,22,9970,26252,2756,7806,-1.74506973586786
how,than,10,10288,11564,2716,2908,-1.745079233762596
not,other,70,73334,11368,17373,2451,-1.7461209793805883
is,once,26,70450,4402,16435,931,-1.7476551240238516
before,what,28,13954,23940,3449,5792,-1.7479018407783558
my,won,4,33814,1412,10511,264,-1.7483767734574804
he,i,994,100006,118642,25857,30265,-1.748393037799073
into,so,36,13910,30894,4098,7791,-1.748440516690068
nor,who,8,6074,15726,1801,4262,-1.7486805105877679
above,how,2,2322,10288,551,2716,-1.7490485186874767
such,t,10,10066,11876,2560,2256,-1.7498872071948934
again,are,22,9052,29080,2122,6854,-1.7507833556252879
against,does,2,9008,2658,2317,631,-1.751328499193407
and,should,330,326110,12118,95442,2550,-1.7516235452093407
an,we,26,15522,20076,4897,5134,-1.7524763467325846
being,i,68,6870,118642,1652,30265,-1.7525564377948561
over,should,10,9892,12118,2559,2550,-1.7526225420225487
of,through,112,241756,5556,71267,1589,-1.7530979978993213
out,these,22,25190,10478,5771,2850,-1.7534718864951986
am,has,8,14552,6598,2987,1653,-1.7538427641844239
